"","device_name","latitude","longitude","radius_m","month","hour","avg_speed","tti80","base_speed","spd_diff","pct_diff","avg_Temperature","avg_Humidity","avg_BC","avg_PM25","avg_NO2"
"1693","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,12,10.8765354444444,1.07029820113209,7.5503911002517,3.34017857142857,45.2378571428571,67.7714,51.415,0.336272,7.099,10.765
"1694","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,13,10.7671912388889,1.07687896671984,7.47474160522764,3.3475,46.9291071428571,69.476,47.9518181818182,0.218913181818182,5.66272727272727,9.19318181818182
"1695","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,14,11.0102634611111,1.04649279382451,8.21877013659148,2.84410714285714,34.9616071428571,70.7139090909091,45.04,0.179422272727273,5.50636363636364,8.73409090909091
"1696","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,15,10.7208402777778,1.06137791493533,8.20627153305796,2.45160714285714,30.5776785714286,66.8707368421053,53.7126315789474,0.110078421052632,5.64947368421053,10.0342105263158
"1697","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,16,10.6430339055556,1.06892197400467,8.31080625498713,2.19285714285714,27.1946428571429,64.4008181818182,52.1104545454545,0.126931363636364,6.12272727272727,11.7586363636364
"1698","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,17,10.5478175,1.07758857203599,7.98787197283913,2.42142857142857,32.18,62.116,57.2,0.186695555555556,6.51037037037037,13.6966666666667
"1699","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,18,11.2216353333333,1.04400344066157,8.2533947326473,2.94232142857143,36.4880357142857,60.5711428571429,60.6460714285714,0.199230357142857,6.8175,14.1557142857143
"1700","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,19,11.7006993333333,1.02391543270802,8.32426675549451,3.24107142857143,39.43375,59.6402857142857,62.5460714285714,0.234413928571429,7.1625,14.4503571428571
"1701","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,20,11.7996619444445,1.01640909562236,8.55138741216081,3.21982142857143,37.7058928571429,58.8785,64.1207142857143,0.264406071428571,7.35321428571429,14.9360714285714
"1702","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,21,11.9810806666667,1.02867802270904,8.77206897322417,3.32767857142857,37.9266071428571,58.214,64.8007407407407,0.274732962962963,7.24037037037037,15.1988888888889
"1703","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,22,11.9619260555556,1.03338717665481,8.75953190384848,3.26232142857143,36.8519642857143,57.659,65.8267857142857,0.351243571428571,6.92821428571429,14.4810714285714
"1704","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,2,23,11.9422411111111,1.00966818377022,9.3423832468302,2.67214285714286,29.0498214285714,57.2186428571429,66.1475,0.247167142857143,6.50035714285714,13.8117857142857
"1705","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,0,11.4811131666667,1.04076878790743,8.89695634003796,2.60857142857143,29.7533928571429,58.8056,64.1993333333333,0.122806,5.82,11.7046666666667
"1706","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,1,11.1598397055556,1.02844200511538,9.5062163049373,1.66767857142857,17.8330357142857,58.628,64.2546666666667,0.115968,5.64933333333333,11.652
"1707","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,2,10.5802662388889,1.06805778758692,10.3627709186473,1.02075,10.6485,58.3484,65.2406666666667,0.137774,5.64533333333333,11.8366666666667
"1708","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,3,10.1254402277778,1.10388994307611,9.48403930582026,0.495588235294118,5.22058823529412,58.094,66.0113333333333,0.146747333333333,5.75933333333333,12.3306666666667
"1709","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,4,10.4678707055556,1.0816881437511,10.1588446833067,1.09674418604651,11.0418604651163,57.929,67.0207142857143,0.161003571428571,5.58857142857143,12.5328571428571
"1710","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,5,10.4670968166667,1.12490571102328,10.0686833115249,0.601607142857143,5.47232142857143,57.5456,68,0.180693333333333,5.63133333333333,13.5113333333333
"1711","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,6,10.9668555722222,1.11732490335485,9.24953234013787,1.88071428571429,19.6560714285714,57.5372,68.356,0.238335333333333,5.90466666666667,14.46
"1712","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,7,10.98903515,1.06445539738494,9.16172632640058,1.90714285714286,20.8657142857143,57.6236,67.9966666666667,0.237123333333333,5.62666666666667,14.062
"1713","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,8,10.6815575555556,1.10016720952238,8.36891988535197,2.19303571428571,26.2414285714286,58.514,66.1326666666667,0.265937333333333,5.94466666666667,13.3166666666667
"1714","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,9,10.7483165,1.08456751607285,7.74550365705128,2.98285714285714,39.2942857142857,60.098,63.494,0.257976666666667,6.01,12.3586666666667
"1715","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,10,11.0110795,1.06615228086712,7.83064363890718,3.22535714285714,42.125,62.072,59.6306666666667,0.222487333333333,5.80133333333333,10.9293333333333
"1716","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,11,10.9432027222222,1.08152429179705,8.03718966073339,2.94089285714286,36.6530357142857,64.7188571428571,54.6657142857143,0.272449285714286,5.99642857142857,10.3107142857143
"1717","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,12,11.0291079444444,1.06342117330894,7.5503911002517,3.48178571428571,47.0832142857143,69.5192,48.544,0.18527,6.038,9.377
"1718","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,13,10.9173117777778,1.06665669382115,7.47474160522764,3.52589285714286,49.3989285714286,71.735,48.316,0.124842,5.697,8.987
"1719","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,14,11.077649,1.05288258899889,8.21877013659148,2.89482142857143,35.5998214285714,71.3287142857143,45.62,0.101010714285714,5.405,8.285
"1720","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,15,10.8929246666667,1.0569782441264,8.20627153305796,2.62892857142857,32.9423214285714,71.2742,45.477,0.066639,5.43,8.726
"1721","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,16,10.6009665388889,1.07195078670946,8.31080625498713,2.21017857142857,27.3553571428571,67.2695,50.28,0.0530883333333333,5.4325,10.1691666666667
"1722","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,17,10.4898006277778,1.07770543472357,7.98787197283913,2.40625,31.5566071428571,65.9045,53.8483333333333,0.0887458333333333,5.82083333333333,11.68
"1723","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,18,11.3144568888889,1.04411330336619,8.2533947326473,3.01142857142857,37.1782142857143,64.1216923076923,55.7584615384615,0.107342307692308,6.17307692307692,12.5215384615385
"1724","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,19,11.8394235555556,1.01379766623062,8.32426675549451,3.47053571428571,42.2730357142857,62.3158571428571,59.7964285714286,0.152391428571429,6.37928571428571,13.1585714285714
"1725","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,20,12.0377218888889,1.0137147628026,8.55138741216081,3.46964285714286,40.63875,61.1638571428571,62.0964285714286,0.166432142857143,6.46571428571429,13.5492857142857
"1726","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,21,12.1551178888889,1.02764422423408,8.77206897322417,3.49232142857143,39.8416071428571,60.296,63.6414285714286,0.153389285714286,6.13285714285714,12.5878571428571
"1727","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,22,12.1430276111111,1.02116739906008,8.75953190384848,3.47410714285714,39.3782142857143,59.9552857142857,64.4021428571429,0.133292142857143,5.94642857142857,12.37
"1728","Eddy St. & Jones St. (BC)",37.783781,-122.411561,300,3,23,12.0542251111111,1.01556475351891,9.3423832468302,2.79964285714286,30.2753571428571,59.6608571428571,64.84,0.136178571428571,5.92214285714286,12.245
"1729","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,0,15.1589710665071,1,11.2080529492156,3.95333333333333,35.6655555555556,NA,NA,NA,NA,NA
"1730","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,1,14.6048615273934,1,12.1677474545765,2.43777777777778,21.4533333333333,NA,NA,NA,NA,NA
"1731","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,2,14.0301508211546,1.00312662780879,12.7270671327941,1.30555555555556,10.43,NA,NA,NA,NA,NA
"1732","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,3,13.894951148228,1,13.2008022380538,0.696666666666667,5.21555555555556,NA,NA,NA,NA,NA
"1733","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,4,14.0952805812235,1,12.3520910939088,1.74111111111111,14.1266666666667,NA,NA,NA,NA,NA
"1734","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,5,14.852997447779,1,12.4868222061831,2.36333333333333,18.8411111111111,NA,NA,NA,NA,NA
"1735","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,6,14.877605511744,1,11.1428906974428,3.73444444444444,37.6411111111111,NA,NA,NA,NA,NA
"1736","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,7,14.4727028875636,1,9.87007407407409,4.60444444444444,47.3211111111111,NA,NA,NA,NA,NA
"1737","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,8,13.6322680712913,1.00569043085047,9.41985185185185,4.21,45.3055555555556,NA,NA,NA,NA,NA
"1738","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,9,13.6954871794872,1,8.83670370370372,4.86,57.1522222222222,NA,NA,NA,NA,NA
"1739","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,10,13.9700170940171,1,8.74162962962964,5.22666666666667,64.5955555555555,NA,NA,NA,NA,NA
"1740","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,11,13.6903333333334,1.0027806313128,8.93670370370369,4.75222222222222,54.9922222222222,NA,NA,NA,NA,NA
"1741","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,12,13.6134871794872,1.00029741783345,8.28067087502236,5.33444444444444,68.3911111111111,NA,NA,NA,NA,NA
"1742","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,13,13.8446837606838,1,8.99025925925926,4.85555555555556,55.7344444444444,NA,NA,NA,NA,NA
"1743","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,14,13.2566068376069,1.0187528874847,9.51888888888889,3.74,40.2788888888889,NA,NA,NA,NA,NA
"1744","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,15,12.5994273504274,1.03929301041822,8.55007407407407,4.05222222222222,50.2844444444444,NA,NA,NA,NA,NA
"1745","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,16,12.2153504273504,1.07818746924538,9.03344444444446,3.18444444444444,37.2311111111111,NA,NA,NA,NA,NA
"1746","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,17,11.9458717948718,1.1000146639476,8.17359259259259,3.77555555555556,47.7377777777778,NA,NA,NA,NA,NA
"1747","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,18,13.098905982906,1.0315301491785,8.42818518518519,4.67333333333333,57.4455555555556,NA,NA,NA,NA,NA
"1748","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,19,14.0836068376068,1.00236640158428,9.17577777777778,4.90666666666667,58.4233333333333,NA,NA,NA,NA,NA
"1749","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,20,15.0158803418804,1,9.63694541910331,5.38,57.95,NA,NA,NA,NA,NA
"1750","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,21,15.4698034188035,1,11.2960143613,4.17222222222222,37.5255555555556,NA,NA,NA,NA,NA
"1751","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,22,15.4891538461539,1,10.5509789612097,4.93888888888889,47.3322222222222,NA,NA,NA,NA,NA
"1752","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,12,23,15.6778924267439,1,11.7410368048299,3.93555555555556,34.4633333333333,NA,NA,NA,NA,NA
"1753","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,0,15.3045576605982,1,11.2080529492156,4.09888888888889,36.6144444444444,54.41,59.5,0.48485,8.02,8.79
"1754","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,1,14.6841071993477,1,12.1677474545765,2.51333333333333,21.62,54.482,59.42,0.40155,7.44,10.98
"1755","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,2,14.6825213661208,1,12.7270671327941,1.95555555555556,15.4033333333333,54.302,59.64,0.3572,8.31,10.12
"1756","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,3,14.2503945272428,1,13.2008022380538,1.04777777777778,7.92555555555556,54.122,61.78,0.3724,10.17,9.17
"1757","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,4,14.3964252622118,1.00302903411992,12.3520910939088,2.04444444444444,16.6166666666667,53.6,64.84,0.56425,12.26,10.34
"1758","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,5,14.566146432884,1,12.4868222061831,2.08,16.5922222222222,53.852,63.83,0.41975,11.1,8.17
"1759","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,6,14.9610634920635,1,11.1428906974428,3.81777777777778,37.2333333333333,54.176,63.04,0.3717,9.74,8.28
"1760","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,7,13.8974597343296,1.0104144103348,9.87007407407409,4.02888888888889,40.9933333333333,54.032,65.88,0.5688,9.06,11.86
"1761","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,8,12.9151031746032,1.0548710438226,9.41985185185185,3.49888888888889,37.2344444444444,53.924,66.9,0.5228,9.87,10.85
"1762","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,9,12.8676904761905,1.04392746179931,8.83670370370372,4.03,46.88,54.158,66.85,0.3819,10.58,10.07
"1763","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,10,13.2114761904762,1.03587143317838,8.74162962962964,4.47,55.07,54.176,68.08,0.35655,8.95,10.84
"1764","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,11,13.250126984127,1.01817943503801,8.93670370370369,4.31555555555556,49.9622222222222,60.62,54.44,0.402375,7.475,10.04
"1765","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,12,13.5397301587302,1.00978101188458,8.28067087502236,5.25777777777778,67.2866666666667,57.812,55.67,0.384875,6.9,8.965
"1766","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,13,13.4572698412698,1.01054665532674,8.99025925925926,4.46666666666667,51.2477777777778,57.857,57.945,0.302875,6.705,10.355
"1767","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,14,13.0745952380952,1.02027196403822,9.51888888888889,3.55666666666667,38.7133333333333,58.235,59.555,0.496475,6.51,11.545
"1768","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,15,12.5824523809524,1.06417681024799,8.55007407407407,4.03333333333333,50.2766666666667,57.749,61.015,0.556105,6.96,11.935
"1769","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,16,12.0628571428571,1.09494100321081,9.03344444444446,3.03111111111111,35.8488888888889,57.542,61.06,0.419875,6.095,10.88
"1770","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,17,11.6568809523809,1.12185236599788,8.17359259259259,3.48222222222222,44.1111111111111,56.615,62.545,0.277225,5.91,9.58
"1771","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,18,12.5500873015873,1.04686624908311,8.42818518518519,4.12333333333333,51.0222222222222,56.057,63.165,0.25545,6.64,9.125
"1772","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,19,14.0443174603174,1,9.17577777777778,4.86444444444444,57.9911111111111,55.742,64.475,0.3292,6.82,9.8
"1773","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,20,15.195365079365,1,9.63694541910331,5.55444444444444,59.8477777777778,55.85,65.175,0.3322,6.35,9.435
"1774","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,21,15.345253968254,1,11.2960143613,4.04777777777778,36.5955555555556,55.94,65.75,0.340525,6.465,9.125
"1775","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,22,15.7052619047619,1,10.5509789612097,5.15666666666667,49.2777777777778,56.543,65.86,0.34535,6.315,9.4
"1776","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,1,23,15.8488871154021,1,11.7410368048299,4.11,35.7733333333333,56.696,66.19,0.335725,5.65,9.215
"1777","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,0,15.2148425925926,1,11.2080529492156,4.00666666666667,35.9666666666667,56.4562142857143,67.3335714285714,0.346462142857143,6.04285714285714,11.2664285714286
"1778","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,1,14.1118518518519,1,12.1677474545765,1.94333333333333,17.35,55.9727857142857,67.7782142857143,0.35025,5.97,11.5025
"1779","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,2,13.6290925925926,1.01477313490634,12.7270671327941,0.903333333333333,7.25777777777778,55.6012142857143,68.5832142857143,0.407907857142857,5.90071428571429,11.3410714285714
"1780","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,3,13.0692777777778,1.02917607888471,13.2008022380538,-0.13,-1.18333333333333,55.2406666666667,68.6551851851852,0.397838518518519,5.92259259259259,11.932962962963
"1781","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,4,13.3655555555555,1.03202205942108,12.3520910939088,1.01111111111111,8.16888888888889,55.1798461538462,69.7938461538461,0.473529615384615,6.04230769230769,12.2776923076923
"1782","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,5,14.5967314814815,1,12.4868222061831,2.11,16.7544444444444,54.6607142857143,69.9321428571429,0.651586428571429,7.625,12.625
"1783","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,6,15.0588518518518,1,11.1428906974428,3.91666666666667,38.24,54.4987142857143,70.3617857142857,0.501017857142857,6.38607142857143,12.7435714285714
"1784","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,7,13.9048796296296,1.00340464169632,9.87007407407409,4.03555555555556,41.1411111111111,54.518,70.2681481481481,0.611813703703704,6.33925925925926,14.1188888888889
"1785","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,8,12.8555,1.05758066775149,9.41985185185185,3.43555555555556,36.52,56.9962142857143,67.0603571428571,0.667953928571429,6.39285714285714,12.3521428571429
"1786","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,9,12.6391574074074,1.07253379746678,8.83670370370372,3.80111111111111,43.9988888888889,59.8778461538462,62.8219230769231,0.497252692307692,6.69423076923077,10.8611538461538
"1787","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,10,13.1122037037037,1.02346524831343,8.74162962962964,4.36888888888889,54.3622222222222,61.0835,59.0314285714286,0.446264642857143,6.64607142857143,10.9278571428571
"1788","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,11,13.1830648148148,1.01133297737539,8.93670370370369,4.24444444444444,49.3066666666667,63.05,54.85,0.436616153846154,6.26576923076923,10.4619230769231
"1789","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,12,13.5080370370371,1.00186254276042,8.28067087502236,5.23111111111111,67.3666666666667,65.6286956521739,51.6413043478261,0.356396086956522,6.14173913043478,9.61782608695652
"1790","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,13,13.3431666666667,1.00744246791521,8.99025925925926,4.35222222222222,50.2833333333333,67.2366363636364,48.4518181818182,0.215040909090909,5.22818181818182,8.42727272727273
"1791","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,14,12.8370462962963,1.03117003549231,9.51888888888889,3.31888888888889,36.2811111111111,67.8162105263158,48.7531578947368,0.199584210526316,5.20052631578947,8.46157894736842
"1792","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,15,12.32875,1.06981847105721,8.55007407407407,3.78222222222222,47.0644444444444,66.5933333333333,50.4274074074074,0.14194962962963,5.05111111111111,8.71925925925926
"1793","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,16,11.8314074074074,1.11008991363661,9.03344444444446,2.8,33.24,65.12144,50.932,0.1736712,5.5128,9.3696
"1794","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,17,11.4153055555556,1.14662206386454,8.17359259259259,3.24555555555556,41.11,62.8661428571429,56.1632142857143,0.212545714285714,5.73357142857143,10.4003571428571
"1795","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,18,12.3888333333334,1.05975328986242,8.42818518518519,3.96111111111111,48.9566666666667,61.0121428571429,59.7510714285714,0.263864285714286,5.87964285714286,10.3228571428571
"1796","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,19,13.876712962963,1.0043541191209,9.17577777777778,4.69777777777778,56.0144444444444,59.8762142857143,61.8410714285714,0.251753928571429,6.1025,10.1664285714286
"1797","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,20,14.7149814814815,1,9.63694541910331,5.07777777777778,54.5744444444444,58.9196428571429,63.7653571428571,0.282264285714286,6.21785714285714,10.615
"1798","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,21,15.3482777777778,1,11.2960143613,4.05222222222222,36.6411111111111,58.091,65.1035714285714,0.307263214285714,6.26142857142857,11.0975
"1799","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,22,15.4728333333333,1,10.5509789612097,4.92111111111111,47.1777777777778,57.3877142857143,65.9707142857143,0.468133571428571,6.60428571428571,11.1382142857143
"1800","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,2,23,15.2461666666666,1,11.7410368048299,3.50777777777778,30.7833333333333,56.8329285714286,66.6732142857143,0.341562142857143,6.19,10.7453571428571
"1801","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,0,14.7865555555556,1,11.2080529492156,3.58,32.25,57.5102857142857,63.6342857142857,0.206628571428571,5.8652380952381,9.37190476190476
"1802","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,1,14.3332777777778,1,12.1677474545765,2.16444444444444,18.8988888888889,57.1477142857143,64.1866666666667,0.217082857142857,5.94714285714286,9.93095238095238
"1803","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,2,13.7356296296296,1,12.7270671327941,1.00888888888889,8.21333333333333,56.8985,65.1805,0.2309175,5.8505,9.8375
"1804","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,3,12.9648981481481,1.03305056950346,13.2008022380538,-0.233333333333333,-1.90222222222222,56.3505714285714,66.4261904761905,0.238266666666667,5.94190476190476,10.8733333333333
"1805","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,4,13.5349351851852,1.01266811171711,12.3520910939088,1.18333333333333,9.52,56.03,67.053,0.280084,5.69,11.8195
"1806","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,5,14.3776388888889,1.00249163257784,12.4868222061831,1.89333333333333,14.8666666666667,55.6271428571429,67.85,0.264466666666667,5.95714285714286,11.6766666666667
"1807","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,6,15.1029259259259,1,11.1428906974428,3.96222222222222,39.0866666666667,55.3991428571429,68.6147619047619,0.368661904761905,6.01761904761905,13.34
"1808","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,7,13.8826759259259,1,9.87007407407409,4.01111111111111,41.1433333333333,55.8422857142857,67.9814285714286,0.494785714285714,5.88809523809524,13.9585714285714
"1809","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,8,12.4392592592593,1.0820351002823,9.41985185185185,3.02222222222222,32.21,58.6494285714286,63.9842857142857,0.526235714285714,6.17095238095238,12.4585714285714
"1810","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,9,12.3534907407407,1.0728531095803,8.83670370370372,3.51777777777778,41.0166666666667,61.9482105263158,58.9226315789474,0.296878947368421,6.2421052631579,9.91368421052632
"1811","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,10,12.9196111111111,1.03825255088871,8.74162962962964,4.17888888888889,51.7133333333333,64.4688235294118,53.7164705882353,0.249342352941176,5.81705882352941,8.96764705882353
"1812","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,11,13.0985833333333,1.01755569387417,8.93670370370369,4.15777777777778,48.5322222222222,66.9056,49.4253333333333,0.211170666666667,5.954,8.47333333333333
"1813","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,12,13.2266203703704,1.0028125527448,8.28067087502236,4.94444444444444,64.13,68.707,47.3361111111111,0.133872777777778,5.34944444444444,7.49444444444444
"1814","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,13,13.0515185185185,1.0146027672287,8.99025925925926,4.06444444444444,46.8155555555556,70.0043529411765,46.0005882352941,0.137928823529412,5.13235294117647,7.29
"1815","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,14,12.6416944444445,1.03674061915104,9.51888888888889,3.12,34.0633333333333,69.926,45.5521052631579,0.146324210526316,5.06368421052632,7.44421052631579
"1816","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,15,11.9771203703703,1.09454393287172,8.55007407407407,3.42666666666667,43.0877777777778,69.0591578947368,46.1821052631579,0.09847,5.06894736842105,7.77157894736842
"1817","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,16,11.4656296296296,1.14606660347827,9.03344444444446,2.43222222222222,29.0311111111111,67.418,47.5538888888889,0.107702222222222,5.02444444444444,8.30388888888889
"1818","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,17,11.198,1.17034342226016,8.17359259259259,3.02222222222222,38.7277777777778,65.3288,51.1445,0.1246135,5.1675,8.847
"1819","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,18,12.3040740740741,1.06565185837139,8.42818518518519,3.87444444444444,48.2077777777778,63.131,55.1745,0.1436695,5.461,9.5085
"1820","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,19,13.840287037037,1,9.17577777777778,4.66444444444444,55.9422222222222,61.2158,58.934,0.1853555,5.6685,9.8235
"1821","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,20,14.6492685185185,1,9.63694541910331,5.01222222222222,54.3411111111111,60.0431,60.7285,0.202016,5.8575,9.27
"1822","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,21,15.3148888888889,1,11.2960143613,4.02,36.3,59.1944,62.504,0.197126,5.707,8.943
"1823","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,22,15.4330740740741,1,10.5509789612097,4.88222222222222,46.7577777777778,58.694,63.342,0.178034,5.7415,8.66
"1824","Howard St. & 6th St. (BC)",37.77947,-122.407921,100,3,23,15.3778333333333,1,11.7410368048299,3.63666666666667,31.8744444444444,58.262,63.7985,0.186381,5.8595,9.4455
"1825","Howard St. & 6th St. (BC)",37.77947,-122.407921,200,12,0,15.6405614012568,1,11.510141081284,4.1328,36.6176,NA,NA,NA,NA,NA
"1826","Howard St. & 6th St. (BC)",37.77947,-122.407921,200,12,1,14.9779253714375,1,12.6071601068286,2.29833333333333,19.5691666666667,NA,NA,NA,NA,NA
"1827","Howard St. & 6th St. (BC)",37.77947,-122.407921,200,12,2,14.4800802012716,1.00450234404466,12.6676027426521,1.814,14.956,NA,NA,NA,NA,NA
"1828","Howard St. & 6th St. (BC)",37.77947,-122.407921,200,12,3,14.2904931301025,1,13.0965910949324,1.196,9.1364,NA,NA,NA,NA,NA
