cmp_segid,month,period_label,avg_speed_block
294,2025-01,6:00 am to 12:00 pm,17.484358288098438
294,2025-01,6:00 pm to 12:00 am,17.279566603817663
294,2025-02,12:00 am to 6:00 am,15.95061111111111
294,2025-02,12:00 pm to 6:00 pm,16.570416666666667
294,2025-02,6:00 am to 12:00 pm,17.398944444444446
294,2025-02,6:00 pm to 12:00 am,17.093166666666665
294,2025-03,12:00 am to 6:00 am,15.903680555555558
294,2025-03,12:00 pm to 6:00 pm,16.364708333333333
294,2025-03,6:00 am to 12:00 pm,17.294013888888887
294,2025-03,6:00 pm to 12:00 am,17.233916666666666
295,2024-12,12:00 am to 6:00 am,17.236564855120196
295,2024-12,12:00 pm to 6:00 pm,17.651339777151296
295,2024-12,6:00 am to 12:00 pm,18.71496672236813
295,2024-12,6:00 pm to 12:00 am,18.93155337904153
295,2025-01,12:00 am to 6:00 am,16.780540899151738
295,2025-01,12:00 pm to 6:00 pm,17.459535714285714
295,2025-01,6:00 am to 12:00 pm,18.355906599946735
295,2025-01,6:00 pm to 12:00 am,19.108892817726225
295,2025-02,12:00 am to 6:00 am,16.407027777777778
295,2025-02,12:00 pm to 6:00 pm,17.71045833333333
295,2025-02,6:00 am to 12:00 pm,18.882069444444443
295,2025-02,6:00 pm to 12:00 am,18.82523611111111
295,2025-03,12:00 am to 6:00 am,16.566777777777776
295,2025-03,12:00 pm to 6:00 pm,17.443277777777777
295,2025-03,6:00 am to 12:00 pm,18.48315277777778
295,2025-03,6:00 pm to 12:00 am,18.909152777777777
296,2024-12,12:00 am to 6:00 am,16.919916826198666
296,2024-12,12:00 pm to 6:00 pm,16.914602564102562
296,2024-12,6:00 am to 12:00 pm,17.9764900812302
296,2024-12,6:00 pm to 12:00 am,18.171521245493256
296,2025-01,12:00 am to 6:00 am,17.757029841465542
296,2025-01,12:00 pm to 6:00 pm,16.555357142857144
296,2025-01,6:00 am to 12:00 pm,17.876311610285327
296,2025-01,6:00 pm to 12:00 am,17.902196851928718
296,2025-02,12:00 am to 6:00 am,16.21558333333333
296,2025-02,12:00 pm to 6:00 pm,16.723819444444445
296,2025-02,6:00 am to 12:00 pm,17.61572222222222
296,2025-02,6:00 pm to 12:00 am,17.681166666666666
296,2025-03,12:00 am to 6:00 am,16.180680555555554
296,2025-03,12:00 pm to 6:00 pm,16.41848611111111
296,2025-03,6:00 am to 12:00 pm,17.488222222222223
296,2025-03,6:00 pm to 12:00 am,17.69
297,2024-12,12:00 am to 6:00 am,19.76678191984758
297,2024-12,12:00 pm to 6:00 pm,17.536741576050478
297,2024-12,6:00 am to 12:00 pm,18.548182597983736
297,2024-12,6:00 pm to 12:00 am,19.86256002421412
297,2025-01,12:00 am to 6:00 am,19.732294983917424
297,2025-01,12:00 pm to 6:00 pm,17.38340476190476
297,2025-01,6:00 am to 12:00 pm,17.702305492653498
297,2025-01,6:00 pm to 12:00 am,19.792069112036
297,2025-02,12:00 am to 6:00 am,17.295680555555556
297,2025-02,12:00 pm to 6:00 pm,17.551305555555555
297,2025-02,6:00 am to 12:00 pm,17.67047222222222
297,2025-02,6:00 pm to 12:00 am,19.477763888888887
297,2025-03,12:00 am to 6:00 am,17.333305555555555
297,2025-03,12:00 pm to 6:00 pm,17.260513888888887
297,2025-03,6:00 am to 12:00 pm,17.954555555555554
297,2025-03,6:00 pm to 12:00 am,19.69223611111111
298,2024-12,12:00 am to 6:00 am,18.942795375705618
298,2024-12,12:00 pm to 6:00 pm,15.34434938421159
298,2024-12,6:00 am to 12:00 pm,17.845170651086633
298,2024-12,6:00 pm to 12:00 am,18.232787555531733
298,2025-01,12:00 am to 6:00 am,20.378102899840307
298,2025-01,12:00 pm to 6:00 pm,15.062364888568071
298,2025-01,6:00 am to 12:00 pm,17.65615740171803
298,2025-01,6:00 pm to 12:00 am,18.60953449604857
298,2025-02,12:00 am to 6:00 am,16.762708333333332
298,2025-02,12:00 pm to 6:00 pm,15.24713888888889
298,2025-02,6:00 am to 12:00 pm,17.18786111111111
298,2025-02,6:00 pm to 12:00 am,17.527930555555553
298,2025-03,12:00 am to 6:00 am,16.735958333333333
298,2025-03,12:00 pm to 6:00 pm,14.755208333333334
298,2025-03,6:00 am to 12:00 pm,17.028875
298,2025-03,6:00 pm to 12:00 am,17.741444444444443
299,2024-12,12:00 am to 6:00 am,20.113698499357326
299,2024-12,12:00 pm to 6:00 pm,16.47243005772587
299,2024-12,6:00 am to 12:00 pm,17.409542560548392
299,2024-12,6:00 pm to 12:00 am,19.120936886545213
299,2025-01,12:00 am to 6:00 am,21.038697138316667
299,2025-01,12:00 pm to 6:00 pm,16.588916666666666
299,2025-01,6:00 am to 12:00 pm,17.222578312300808
299,2025-01,6:00 pm to 12:00 am,19.21885875331024
299,2025-02,12:00 am to 6:00 am,17.52711111111111
299,2025-02,12:00 pm to 6:00 pm,16.408944444444444
299,2025-02,6:00 am to 12:00 pm,16.878013888888887
299,2025-02,6:00 pm to 12:00 am,18.86263888888889
299,2025-03,12:00 am to 6:00 am,17.743055555555554
299,2025-03,12:00 pm to 6:00 pm,16.465708333333335
299,2025-03,6:00 am to 12:00 pm,16.91411111111111
299,2025-03,6:00 pm to 12:00 am,18.868791666666667
300,2024-12,12:00 am to 6:00 am,19.770417045358474
300,2024-12,12:00 pm to 6:00 pm,17.753912257643176
300,2024-12,6:00 am to 12:00 pm,18.200771649476287
300,2024-12,6:00 pm to 12:00 am,19.096317444048072
300,2025-01,12:00 am to 6:00 am,20.214518871713764
300,2025-01,12:00 pm to 6:00 pm,17.71322619047619
300,2025-01,6:00 am to 12:00 pm,18.050684053884712
300,2025-01,6:00 pm to 12:00 am,18.937034103735623
300,2025-02,12:00 am to 6:00 am,18.966375
300,2025-02,12:00 pm to 6:00 pm,17.663333333333334
300,2025-02,6:00 am to 12:00 pm,17.942513888888886
300,2025-02,6:00 pm to 12:00 am,18.473499999999998
300,2025-03,12:00 am to 6:00 am,19.054708333333334
300,2025-03,12:00 pm to 6:00 pm,17.59266666666667
300,2025-03,6:00 am to 12:00 pm,17.82188888888889
300,2025-03,6:00 pm to 12:00 am,18.743569444444443
301,2024-12,12:00 am to 6:00 am,18.282774886877828
301,2024-12,12:00 pm to 6:00 pm,17.18980631746368
301,2024-12,6:00 am to 12:00 pm,17.203284538028765
301,2024-12,6:00 pm to 12:00 am,17.98081539700801
301,2025-01,12:00 am to 6:00 am,18.895162676137943
301,2025-01,12:00 pm to 6:00 pm,17.21498373708174
301,2025-01,6:00 am to 12:00 pm,17.235755552872188
301,2025-01,6:00 pm to 12:00 am,17.616606282070673
301,2025-02,12:00 am to 6:00 am,18.990875
301,2025-02,12:00 pm to 6:00 pm,17.113777777777777
301,2025-02,6:00 am to 12:00 pm,16.81023611111111
301,2025-02,6:00 pm to 12:00 am,17.218541666666667
301,2025-03,12:00 am to 6:00 am,19.26775
301,2025-03,12:00 pm to 6:00 pm,17.012819444444442
301,2025-03,6:00 am to 12:00 pm,16.830375
301,2025-03,6:00 pm to 12:00 am,17.400833333333335
302,2024-12,12:00 am to 6:00 am,15.326802649106256
302,2024-12,12:00 pm to 6:00 pm,15.76496153846154
302,2024-12,6:00 am to 12:00 pm,16.39919512054038
302,2024-12,6:00 pm to 12:00 am,16.470803469638504
302,2025-01,12:00 am to 6:00 am,15.721332222640635
302,2025-01,12:00 pm to 6:00 pm,15.757
302,2025-01,6:00 am to 12:00 pm,16.416250325388614
302,2025-01,6:00 pm to 12:00 am,16.56891557131112
302,2025-02,12:00 am to 6:00 am,16.07548611111111
302,2025-02,12:00 pm to 6:00 pm,15.873430555555556
302,2025-02,6:00 am to 12:00 pm,16.29573611111111
302,2025-02,6:00 pm to 12:00 am,16.374152777777777
302,2025-03,12:00 am to 6:00 am,16.442847222222223
302,2025-03,12:00 pm to 6:00 pm,15.523430555555555
302,2025-03,6:00 am to 12:00 pm,16.378
302,2025-03,6:00 pm to 12:00 am,16.338472222222222
303,2024-12,12:00 am to 6:00 am,16.99332673431826
303,2024-12,12:00 pm to 6:00 pm,15.57446153846154
303,2024-12,6:00 am to 12:00 pm,16.167365457060527
303,2024-12,6:00 pm to 12:00 am,16.78768633539963
303,2025-01,12:00 am to 6:00 am,16.88191506187607
303,2025-01,12:00 pm to 6:00 pm,15.644904761904762
303,2025-01,6:00 am to 12:00 pm,16.26550874922042
303,2025-01,6:00 pm to 12:00 am,17.034004222281002
303,2025-02,12:00 am to 6:00 am,14.884930555555556
303,2025-02,12:00 pm to 6:00 pm,15.532166666666667
303,2025-02,6:00 am to 12:00 pm,16.11738888888889
303,2025-02,6:00 pm to 12:00 am,16.9275
303,2025-03,12:00 am to 6:00 am,14.750902777777776
303,2025-03,12:00 pm to 6:00 pm,15.47027777777778
303,2025-03,6:00 am to 12:00 pm,16.10247222222222
303,2025-03,6:00 pm to 12:00 am,16.916430555555554
304,2024-12,12:00 am to 6:00 am,16.76180777497336
304,2024-12,12:00 pm to 6:00 pm,14.648884615384617
304,2024-12,6:00 am to 12:00 pm,15.60890551322379
304,2024-12,6:00 pm to 12:00 am,16.625269269902656
304,2025-01,12:00 am to 6:00 am,17.766912776935538
304,2025-01,12:00 pm to 6:00 pm,14.486666666666666
304,2025-01,6:00 am to 12:00 pm,15.44642768038315
304,2025-01,6:00 pm to 12:00 am,16.426086623678938
304,2025-02,12:00 am to 6:00 am,16.938347222222223
304,2025-02,12:00 pm to 6:00 pm,14.717902777777779
304,2025-02,6:00 am to 12:00 pm,15.391444444444446
304,2025-02,6:00 pm to 12:00 am,16.329375
304,2025-03,12:00 am to 6:00 am,17.148694444444445
304,2025-03,12:00 pm to 6:00 pm,14.423222222222222
304,2025-03,6:00 am to 12:00 pm,15.076250000000002
304,2025-03,6:00 pm to 12:00 am,16.370541666666668
305,2024-12,12:00 am to 6:00 am,16.692169633699635
305,2024-12,12:00 pm to 6:00 pm,14.88437061594504
305,2024-12,6:00 am to 12:00 pm,16.096421112096515
305,2024-12,6:00 pm to 12:00 am,17.302901435501017
305,2025-01,12:00 am to 6:00 am,18.24986426981716
305,2025-01,12:00 pm to 6:00 pm,14.71097306981045
305,2025-01,6:00 am to 12:00 pm,16.062429450967006
305,2025-01,6:00 pm to 12:00 am,17.287228613128224
305,2025-02,12:00 am to 6:00 am,14.477305555555555
305,2025-02,12:00 pm to 6:00 pm,14.747041666666666
305,2025-02,6:00 am to 12:00 pm,15.810430555555556
305,2025-02,6:00 pm to 12:00 am,16.74833333333333
305,2025-03,12:00 am to 6:00 am,14.432041666666668
305,2025-03,12:00 pm to 6:00 pm,14.621444444444444
305,2025-03,6:00 am to 12:00 pm,15.788777777777776
305,2025-03,6:00 pm to 12:00 am,16.75113888888889
306,2024-12,12:00 am to 6:00 am,21.668322160581933
306,2024-12,12:00 pm to 6:00 pm,15.034430357983064
306,2024-12,6:00 am to 12:00 pm,15.809472182885266
306,2024-12,6:00 pm to 12:00 am,18.2090368834406
306,2025-01,12:00 am to 6:00 am,20.533160756056255
306,2025-01,12:00 pm to 6:00 pm,15.19746675292671
306,2025-01,6:00 am to 12:00 pm,15.79813899961895
306,2025-01,6:00 pm to 12:00 am,17.979511909844618
306,2025-02,12:00 am to 6:00 am,16.894444444444446
306,2025-02,12:00 pm to 6:00 pm,15.044902777777779
306,2025-02,6:00 am to 12:00 pm,15.368555555555558
306,2025-02,6:00 pm to 12:00 am,17.17076388888889
306,2025-03,12:00 am to 6:00 am,16.825194444444445
306,2025-03,12:00 pm to 6:00 pm,15.016555555555556
306,2025-03,6:00 am to 12:00 pm,15.199055555555555
306,2025-03,6:00 pm to 12:00 am,17.375888888888888
307,2024-12,12:00 am to 6:00 am,20.706065860229902
307,2024-12,12:00 pm to 6:00 pm,13.976797674256856
307,2024-12,6:00 am to 12:00 pm,16.142837141921436
307,2024-12,6:00 pm to 12:00 am,18.193283602900934
307,2025-01,12:00 am to 6:00 am,20.551469857376905
307,2025-01,12:00 pm to 6:00 pm,13.85132142857143
307,2025-01,6:00 am to 12:00 pm,16.252448558645952
307,2025-01,6:00 pm to 12:00 am,18.268731714785318
307,2025-02,12:00 am to 6:00 am,17.32926388888889
307,2025-02,12:00 pm to 6:00 pm,13.43498611111111
307,2025-02,6:00 am to 12:00 pm,15.690972222222221
307,2025-02,6:00 pm to 12:00 am,17.77863888888889
307,2025-03,12:00 am to 6:00 am,17.410777777777778
307,2025-03,12:00 pm to 6:00 pm,13.149291666666668
307,2025-03,6:00 am to 12:00 pm,15.585472222222222
307,2025-03,6:00 pm to 12:00 am,17.730416666666667
308,2024-12,12:00 am to 6:00 am,15.512497351114359
308,2024-12,12:00 pm to 6:00 pm,13.90026436573047
308,2024-12,6:00 am to 12:00 pm,15.164398380656479
308,2024-12,6:00 pm to 12:00 am,15.562599738896232
308,2025-01,12:00 am to 6:00 am,15.692076307692307
308,2025-01,12:00 pm to 6:00 pm,13.887899975104169
308,2025-01,6:00 am to 12:00 pm,14.842453468975405
308,2025-01,6:00 pm to 12:00 am,15.484265075925087
308,2025-02,12:00 am to 6:00 am,15.140097222222222
308,2025-02,12:00 pm to 6:00 pm,13.670527777777778
308,2025-02,6:00 am to 12:00 pm,14.186333333333332
308,2025-02,6:00 pm to 12:00 am,14.714861111111112
308,2025-03,12:00 am to 6:00 am,15.248861111111111
308,2025-03,12:00 pm to 6:00 pm,13.788666666666666
308,2025-03,6:00 am to 12:00 pm,14.202652777777777
308,2025-03,6:00 pm to 12:00 am,14.817625
309,2024-12,12:00 am to 6:00 am,14.188435551269686
309,2024-12,12:00 pm to 6:00 pm,13.965376389848986
309,2024-12,6:00 am to 12:00 pm,14.53950139329988
309,2024-12,6:00 pm to 12:00 am,14.915943666408152
309,2025-01,12:00 am to 6:00 am,14.664834382949063
309,2025-01,12:00 pm to 6:00 pm,13.947488272164557
309,2025-01,6:00 am to 12:00 pm,14.22698667310659
309,2025-01,6:00 pm to 12:00 am,15.295658648240945
309,2025-02,12:00 am to 6:00 am,13.862430555555555
309,2025-02,12:00 pm to 6:00 pm,13.807111111111112
309,2025-02,6:00 am to 12:00 pm,13.752361111111112
309,2025-02,6:00 pm to 12:00 am,14.064569444444444
309,2025-03,12:00 am to 6:00 am,13.875305555555556
309,2025-03,12:00 pm to 6:00 pm,13.78213888888889
309,2025-03,6:00 am to 12:00 pm,13.98686111111111
309,2025-03,6:00 pm to 12:00 am,14.139055555555556
310,2024-12,12:00 am to 6:00 am,15.903732511050256
310,2024-12,12:00 pm to 6:00 pm,14.604166666666666
310,2024-12,6:00 am to 12:00 pm,16.664288408535864
310,2024-12,6:00 pm to 12:00 am,17.11312127981457
310,2025-01,12:00 am to 6:00 am,16.56120313581501
310,2025-01,12:00 pm to 6:00 pm,15.026702380952381
310,2025-01,6:00 am to 12:00 pm,16.737585925144966
310,2025-01,6:00 pm to 12:00 am,17.08282149983205
310,2025-02,12:00 am to 6:00 am,16.341277777777776
310,2025-02,12:00 pm to 6:00 pm,14.626736111111112
310,2025-02,6:00 am to 12:00 pm,16.389416666666666
310,2025-02,6:00 pm to 12:00 am,16.622194444444442
310,2025-03,12:00 am to 6:00 am,16.43975
310,2025-03,12:00 pm to 6:00 pm,14.714416666666665
310,2025-03,6:00 am to 12:00 pm,16.02177777777778
310,2025-03,6:00 pm to 12:00 am,16.741097222222223
311,2024-12,12:00 am to 6:00 am,20.413983954693272
311,2024-12,12:00 pm to 6:00 pm,16.646666666666665
311,2024-12,6:00 am to 12:00 pm,16.639818136849005
311,2024-12,6:00 pm to 12:00 am,19.707528391380887
311,2025-01,12:00 am to 6:00 am,19.934297731952253
311,2025-01,12:00 pm to 6:00 pm,16.544702380952383
311,2025-01,6:00 am to 12:00 pm,16.339867027993467
311,2025-01,6:00 pm to 12:00 am,19.800049304832353
311,2025-02,12:00 am to 6:00 am,15.425625000000002
311,2025-02,12:00 pm to 6:00 pm,16.061208333333333
311,2025-02,6:00 am to 12:00 pm,15.968736111111111
311,2025-02,6:00 pm to 12:00 am,19.167819444444444
311,2025-03,12:00 am to 6:00 am,15.556333333333335
311,2025-03,12:00 pm to 6:00 pm,16.043916666666664
311,2025-03,6:00 am to 12:00 pm,16.063597222222224
311,2025-03,6:00 pm to 12:00 am,19.366180555555555
312,2024-12,12:00 am to 6:00 am,17.737831478182585
312,2024-12,12:00 pm to 6:00 pm,14.350820512820514
312,2024-12,6:00 am to 12:00 pm,15.511024167250929
312,2024-12,6:00 pm to 12:00 am,16.74283077249575
312,2025-01,12:00 am to 6:00 am,16.04433881838592
312,2025-01,12:00 pm to 6:00 pm,14.376154761904763
312,2025-01,6:00 am to 12:00 pm,15.41417606186502
312,2025-01,6:00 pm to 12:00 am,16.58719558609869
312,2025-02,12:00 am to 6:00 am,15.490124999999999
312,2025-02,12:00 pm to 6:00 pm,14.186902777777776
312,2025-02,6:00 am to 12:00 pm,14.983111111111112
312,2025-02,6:00 pm to 12:00 am,16.454138888888888
312,2025-03,12:00 am to 6:00 am,15.563041666666669
312,2025-03,12:00 pm to 6:00 pm,14.113055555555556
312,2025-03,6:00 am to 12:00 pm,15.15236111111111
312,2025-03,6:00 pm to 12:00 am,16.377236111111113
313,2024-12,12:00 am to 6:00 am,15.704189130168345
313,2024-12,12:00 pm to 6:00 pm,16.061807692307692
313,2024-12,6:00 am to 12:00 pm,15.474431304926002
313,2024-12,6:00 pm to 12:00 am,16.40119490588642
313,2025-01,12:00 am to 6:00 am,16.709571276583695
313,2025-01,12:00 pm to 6:00 pm,15.99102380952381
313,2025-01,6:00 am to 12:00 pm,15.742553164827788
313,2025-01,6:00 pm to 12:00 am,17.08237854151193
313,2025-02,12:00 am to 6:00 am,14.878236111111113
313,2025-02,12:00 pm to 6:00 pm,15.720027777777778
313,2025-02,6:00 am to 12:00 pm,15.509472222222222
313,2025-02,6:00 pm to 12:00 am,16.99602777777778
313,2025-03,12:00 am to 6:00 am,14.930277777777777
313,2025-03,12:00 pm to 6:00 pm,15.854055555555554
313,2025-03,6:00 am to 12:00 pm,15.678236111111111
313,2025-03,6:00 pm to 12:00 am,17.073652777777777
314,2024-12,12:00 am to 6:00 am,20.42263385443938
314,2024-12,12:00 pm to 6:00 pm,18.71069453120476
314,2024-12,6:00 am to 12:00 pm,18.964762531743485
314,2024-12,6:00 pm to 12:00 am,19.49559511519132
314,2025-01,12:00 am to 6:00 am,21.022001068608688
314,2025-01,12:00 pm to 6:00 pm,18.471112906822082
314,2025-01,6:00 am to 12:00 pm,18.54214828441185
314,2025-01,6:00 pm to 12:00 am,19.382415662750017
314,2025-02,12:00 am to 6:00 am,17.24470833333333
314,2025-02,12:00 pm to 6:00 pm,17.833388888888887
314,2025-02,6:00 am to 12:00 pm,17.678402777777777
314,2025-02,6:00 pm to 12:00 am,18.652541666666664
314,2025-03,12:00 am to 6:00 am,17.508097222222222
314,2025-03,12:00 pm to 6:00 pm,18.224972222222224
314,2025-03,6:00 am to 12:00 pm,18.194236111111113
314,2025-03,6:00 pm to 12:00 am,18.743263888888887
315,2024-12,12:00 am to 6:00 am,21.006758466236995
315,2024-12,12:00 pm to 6:00 pm,19.274418888050388
315,2024-12,6:00 am to 12:00 pm,19.975653212369746
315,2024-12,6:00 pm to 12:00 am,20.700868531824245
315,2025-01,12:00 am to 6:00 am,20.68426054530649
315,2025-01,12:00 pm to 6:00 pm,19.253640118353506
315,2025-01,6:00 am to 12:00 pm,20.412073295856118
315,2025-01,6:00 pm to 12:00 am,20.691006081980806
315,2025-02,12:00 am to 6:00 am,17.794500000000003
315,2025-02,12:00 pm to 6:00 pm,18.708555555555552
315,2025-02,6:00 am to 12:00 pm,19.048069444444444
315,2025-02,6:00 pm to 12:00 am,19.77145833333333
315,2025-03,12:00 am to 6:00 am,17.918694444444444
315,2025-03,12:00 pm to 6:00 pm,19.161333333333335
315,2025-03,6:00 am to 12:00 pm,19.273333333333333
315,2025-03,6:00 pm to 12:00 am,19.87676388888889
316,2024-12,12:00 am to 6:00 am,16.95137408694849
316,2024-12,12:00 pm to 6:00 pm,15.942794871794872
316,2024-12,6:00 am to 12:00 pm,16.277403121785127
316,2024-12,6:00 pm to 12:00 am,16.80299010341467
316,2025-01,12:00 am to 6:00 am,16.221156582313956
316,2025-01,12:00 pm to 6:00 pm,16.12525
316,2025-01,6:00 am to 12:00 pm,16.567131930185273
316,2025-01,6:00 pm to 12:00 am,16.98494334293135
316,2025-02,12:00 am to 6:00 am,15.403944444444443
316,2025-02,12:00 pm to 6:00 pm,15.821555555555555
316,2025-02,6:00 am to 12:00 pm,16.14888888888889
316,2025-02,6:00 pm to 12:00 am,16.912930555555555
316,2025-03,12:00 am to 6:00 am,15.910388888888889
316,2025-03,12:00 pm to 6:00 pm,15.68
316,2025-03,6:00 am to 12:00 pm,15.818347222222224
316,2025-03,6:00 pm to 12:00 am,16.831166666666665
317,2024-12,12:00 am to 6:00 am,16.481486894666315
317,2024-12,12:00 pm to 6:00 pm,16.880384615384617
317,2024-12,6:00 am to 12:00 pm,16.41655029962449
317,2024-12,6:00 pm to 12:00 am,17.187914399662535
317,2025-01,12:00 am to 6:00 am,15.881796048743714
317,2025-01,12:00 pm to 6:00 pm,16.93697619047619
317,2025-01,6:00 am to 12:00 pm,16.575731998611364
317,2025-01,6:00 pm to 12:00 am,17.697833482278103
317,2025-02,12:00 am to 6:00 am,14.553375
317,2025-02,12:00 pm to 6:00 pm,16.691458333333333
317,2025-02,6:00 am to 12:00 pm,16.311694444444445
317,2025-02,6:00 pm to 12:00 am,17.297527777777777
317,2025-03,12:00 am to 6:00 am,14.644319444444443
317,2025-03,12:00 pm to 6:00 pm,16.556611111111113
317,2025-03,6:00 am to 12:00 pm,16.430611111111112
317,2025-03,6:00 pm to 12:00 am,17.462374999999998
318,2024-12,12:00 am to 6:00 am,17.18121321151062
318,2024-12,12:00 pm to 6:00 pm,16.019397435897435
318,2024-12,6:00 am to 12:00 pm,16.553183274390808
318,2024-12,6:00 pm to 12:00 am,17.2552891224668
318,2025-01,12:00 am to 6:00 am,17.18522465637483
318,2025-01,12:00 pm to 6:00 pm,16.025690476190476
318,2025-01,6:00 am to 12:00 pm,16.34577662291459
318,2025-01,6:00 pm to 12:00 am,17.6881863339724
318,2025-02,12:00 am to 6:00 am,15.759861111111112
318,2025-02,12:00 pm to 6:00 pm,16.069125
318,2025-02,6:00 am to 12:00 pm,16.25338888888889
318,2025-02,6:00 pm to 12:00 am,17.188194444444445
318,2025-03,12:00 am to 6:00 am,15.981611111111112
318,2025-03,12:00 pm to 6:00 pm,15.613861111111111
318,2025-03,6:00 am to 12:00 pm,16.13347222222222
318,2025-03,6:00 pm to 12:00 am,17.21920833333333
319,2024-12,12:00 am to 6:00 am,18.79580617231236
319,2024-12,12:00 pm to 6:00 pm,17.75779487179487
319,2024-12,6:00 am to 12:00 pm,18.709918367667825
319,2024-12,6:00 pm to 12:00 am,19.37090353110812
319,2025-01,12:00 am to 6:00 am,17.355307230521408
319,2025-01,12:00 pm to 6:00 pm,17.73413095238095
319,2025-01,6:00 am to 12:00 pm,18.84689132932634
319,2025-01,6:00 pm to 12:00 am,19.384513056404284
319,2025-02,12:00 am to 6:00 am,14.831791666666668
319,2025-02,12:00 pm to 6:00 pm,17.732111111111113
319,2025-02,6:00 am to 12:00 pm,18.608444444444444
319,2025-02,6:00 pm to 12:00 am,18.707208333333334
319,2025-03,12:00 am to 6:00 am,14.885458333333334
319,2025-03,12:00 pm to 6:00 pm,17.636875
319,2025-03,6:00 am to 12:00 pm,18.5495
319,2025-03,6:00 pm to 12:00 am,19.055708333333335
320,2024-12,12:00 am to 6:00 am,12.721586408554606
320,2024-12,12:00 pm to 6:00 pm,12.587884615384617
320,2024-12,6:00 am to 12:00 pm,13.199459245774081
320,2024-12,6:00 pm to 12:00 am,13.27597814857342
320,2025-01,12:00 am to 6:00 am,12.89594848259072
320,2025-01,12:00 pm to 6:00 pm,12.97670238095238
320,2025-01,6:00 am to 12:00 pm,12.93503340769246
320,2025-01,6:00 pm to 12:00 am,13.427210606863264
320,2025-02,12:00 am to 6:00 am,12.518777777777778
320,2025-02,12:00 pm to 6:00 pm,13.096805555555555
320,2025-02,6:00 am to 12:00 pm,13.128472222222223
320,2025-02,6:00 pm to 12:00 am,13.114652777777778
320,2025-03,12:00 am to 6:00 am,12.461416666666667
320,2025-03,12:00 pm to 6:00 pm,12.508597222222223
320,2025-03,6:00 am to 12:00 pm,12.758138888888888
320,2025-03,6:00 pm to 12:00 am,13.120583333333334
321,2024-12,12:00 am to 6:00 am,13.341696995557179
321,2024-12,12:00 pm to 6:00 pm,12.011525641025642
321,2024-12,6:00 am to 12:00 pm,13.106831959435317
321,2024-12,6:00 pm to 12:00 am,13.103313338184686
321,2025-01,12:00 am to 6:00 am,13.544802114290844
321,2025-01,12:00 pm to 6:00 pm,12.307976190476191
321,2025-01,6:00 am to 12:00 pm,12.807859096592765
321,2025-01,6:00 pm to 12:00 am,12.908393974228103
321,2025-02,12:00 am to 6:00 am,12.536805555555555
321,2025-02,12:00 pm to 6:00 pm,12.377305555555557
321,2025-02,6:00 am to 12:00 pm,12.411013888888888
321,2025-02,6:00 pm to 12:00 am,12.943055555555555
321,2025-03,12:00 am to 6:00 am,12.557138888888888
321,2025-03,12:00 pm to 6:00 pm,12.222625
321,2025-03,6:00 am to 12:00 pm,12.537263888888889
321,2025-03,6:00 pm to 12:00 am,13.069652777777778
322,2024-12,12:00 am to 6:00 am,11.894691671240777
322,2024-12,12:00 pm to 6:00 pm,12.427012820512822
322,2024-12,6:00 am to 12:00 pm,11.823676939080302
322,2024-12,6:00 pm to 12:00 am,12.894450642997521
322,2025-01,12:00 am to 6:00 am,11.928993439690094
322,2025-01,12:00 pm to 6:00 pm,12.54445238095238
322,2025-01,6:00 am to 12:00 pm,11.697034810172035
322,2025-01,6:00 pm to 12:00 am,13.150278223064374
322,2025-02,12:00 am to 6:00 am,11.326458333333333
322,2025-02,12:00 pm to 6:00 pm,12.602777777777776
322,2025-02,6:00 am to 12:00 pm,11.970486111111109
322,2025-02,6:00 pm to 12:00 am,12.909944444444447
322,2025-03,12:00 am to 6:00 am,11.28727777777778
322,2025-03,12:00 pm to 6:00 pm,12.322902777777779
322,2025-03,6:00 am to 12:00 pm,11.712819444444444
322,2025-03,6:00 pm to 12:00 am,12.947472222222222
323,2024-12,12:00 am to 6:00 am,13.678244819682497
323,2024-12,12:00 pm to 6:00 pm,12.53198717948718
323,2024-12,6:00 am to 12:00 pm,13.31065024121269
323,2024-12,6:00 pm to 12:00 am,13.715380265567767
323,2025-01,12:00 am to 6:00 am,13.708850863467589
323,2025-01,12:00 pm to 6:00 pm,12.720083333333333
323,2025-01,6:00 am to 12:00 pm,13.459346636152878
323,2025-01,6:00 pm to 12:00 am,13.54052380952381
323,2025-02,12:00 am to 6:00 am,12.595208333333334
323,2025-02,12:00 pm to 6:00 pm,12.660402777777778
323,2025-02,6:00 am to 12:00 pm,13.215736111111111
323,2025-02,6:00 pm to 12:00 am,13.268458333333333
323,2025-03,12:00 am to 6:00 am,12.719180555555555
323,2025-03,12:00 pm to 6:00 pm,12.478555555555557
323,2025-03,6:00 am to 12:00 pm,13.013930555555556
323,2025-03,6:00 pm to 12:00 am,13.469305555555556
324,2024-12,12:00 am to 6:00 am,12.95581610829855
324,2024-12,12:00 pm to 6:00 pm,14.757717948717948
324,2024-12,6:00 am to 12:00 pm,14.406443858903245
324,2024-12,6:00 pm to 12:00 am,14.84992862862043
324,2025-01,12:00 am to 6:00 am,12.294846553458479
324,2025-01,12:00 pm to 6:00 pm,14.695702380952381
324,2025-01,6:00 am to 12:00 pm,14.443483249201597
324,2025-01,6:00 pm to 12:00 am,14.575257873132474
324,2025-02,12:00 am to 6:00 am,11.5285
324,2025-02,12:00 pm to 6:00 pm,14.994013888888889
