datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.79429200,-122.40409800,,,,26.42,sensor-ready,26.42,3.63,sensor-ready,3.63,22.68,sensor-ready,22.68,14.05,sensor-ready,14.05,20.58,sensor-ready,20.58,35.26,sensor-ready,35.26,33.74,sensor-ready,33.74,2.16,sensor-ready,2.16,9.56,calibrated-ready,7.55,8,calibrated-ready,7,10,calibrated-ready,8,,,,,,,1.35,calibration-missing,,1,calibration-missing,,2.39,calibration-missing,,1.90,sensor-ready,1.90,2.92,sensor-ready,2.92,0.04,calibration-missing,,1.76,sensor-ready,1.76,0.98,calibrated-ready,2.92,1,calibrated-ready,3,1.72,calibrated-ready,3.71,1.18,calibrated-ready,3.25,6,calibrated-ready,18,1.89,sensor-ready,1.89,2.90,sensor-ready,2.90,,,,65.65,sensor-ready,65.65,,,,12.63,sensor-ready,12.63,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.73478700,-122.38956900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,calibrated-ready,6.69,7,calibrated-ready,6,7,calibrated-ready,7,,,,,,,4.02,calibration-missing,,4,calibration-missing,,5.42,calibration-missing,,1.68,sensor-ready,1.68,2.22,sensor-ready,2.22,0.02,calibration-missing,,1.55,sensor-ready,1.55,0.55,calibrated-ready,3.53,1,calibrated-ready,4,1.07,calibrated-ready,4.33,0.66,calibrated-ready,3.88,3,calibrated-ready,21,1.63,sensor-ready,1.63,2.15,sensor-ready,2.15,,,,67.30,sensor-ready,67.30,,,,12.33,sensor-ready,12.33,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.77947000,-122.40792100,,,,59.05,sensor-ready,59.05,4.35,sensor-ready,4.35,54.60,sensor-ready,54.60,36.00,sensor-ready,36.00,27.15,sensor-ready,27.15,42.15,sensor-ready,42.15,28.55,sensor-ready,28.55,58.20,sensor-ready,58.20,9.00,calibrated-ready,6.30,8,calibrated-ready,6,9,calibrated-ready,6,,,,,,,3.23,calibration-missing,,3,calibration-missing,,3.88,calibration-missing,,2.22,sensor-ready,2.22,2.54,sensor-ready,2.54,0.31,calibration-missing,,2.07,sensor-ready,2.07,1.91,calibrated-ready,3.40,2,calibrated-ready,3,2.28,calibrated-ready,4.02,2.01,calibrated-ready,3.67,11,calibrated-ready,20,2.17,sensor-ready,2.17,2.48,sensor-ready,2.48,,,,66.58,sensor-ready,66.58,,,,12.59,sensor-ready,12.59,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.78209800,-122.41532900,,,,52.20,sensor-ready,52.20,-0.60,sensor-ready,-0.60,52.75,sensor-ready,52.75,16.35,sensor-ready,16.35,17.30,sensor-ready,17.30,43.90,sensor-ready,43.90,46.75,sensor-ready,46.75,27.30,sensor-ready,27.30,10.31,calibrated-ready,9.21,9,calibrated-ready,8,10,calibrated-ready,9,,,,,,,3.56,calibration-missing,,4,calibration-missing,,4.45,calibration-missing,,2.16,sensor-ready,2.16,2.59,sensor-ready,2.59,0.17,calibration-missing,,1.99,sensor-ready,1.99,1.91,calibrated-ready,3.41,2,calibrated-ready,3,2.23,calibrated-ready,4.16,2.11,calibrated-ready,3.82,12,calibrated-ready,21,2.10,sensor-ready,2.10,2.52,sensor-ready,2.52,,,,67.79,sensor-ready,67.79,,,,12.27,sensor-ready,12.27,,,,,,
DFPAI0612,AFQMFLFR,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.79721100,-122.40910900,,,,93.80,sensor-ready,93.80,5.90,sensor-ready,5.90,87.65,sensor-ready,87.65,57.35,sensor-ready,57.35,50.55,sensor-ready,50.55,94.40,sensor-ready,94.40,94.55,sensor-ready,94.55,54.80,sensor-ready,54.80,10.74,calibrated-ready,6.06,9,calibrated-ready,6,11,calibrated-ready,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.34,sensor-ready,66.34,,,,11.77,sensor-ready,11.77,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.72887100,-122.37440100,,,,92.45,sensor-ready,92.45,8.65,sensor-ready,8.65,83.75,sensor-ready,83.75,54.65,sensor-ready,54.65,51.60,sensor-ready,51.60,75.35,sensor-ready,75.35,78.15,sensor-ready,78.15,59.55,sensor-ready,59.55,12.22,calibrated-ready,11.36,11,calibrated-ready,10,12,calibrated-ready,11,,,,,,,2.58,calibration-missing,,3,calibration-missing,,3.52,calibration-missing,,1.76,sensor-ready,1.76,2.19,sensor-ready,2.19,0.10,calibration-missing,,1.63,sensor-ready,1.63,1.43,calibrated-ready,3.04,1,calibrated-ready,3,1.95,calibrated-ready,3.72,1.49,calibrated-ready,3.23,8,calibrated-ready,18,1.71,sensor-ready,1.71,2.13,sensor-ready,2.13,,,,69.35,sensor-ready,69.35,,,,11.97,sensor-ready,11.97,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.76955900,-122.40685700,,,,148.60,sensor-ready,148.60,14.75,sensor-ready,14.75,133.85,sensor-ready,133.85,107.70,sensor-ready,107.70,126.55,sensor-ready,126.55,151.00,sensor-ready,151.00,100.05,sensor-ready,100.05,132.85,sensor-ready,132.85,10.38,calibrated-ready,8.61,9,calibrated-ready,8,10,calibrated-ready,9,,,,,,,4.53,calibration-missing,,5,calibration-missing,,5.21,calibration-missing,,1.80,sensor-ready,1.80,2.07,sensor-ready,2.07,0.06,calibration-missing,,1.67,sensor-ready,1.67,0.70,calibrated-ready,3.63,1,calibrated-ready,4,0.94,calibrated-ready,4.22,0.82,calibrated-ready,3.98,4,calibrated-ready,22,1.74,sensor-ready,1.74,2.00,sensor-ready,2.00,,,,68.49,sensor-ready,68.49,,,,12.29,sensor-ready,12.29,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.76610000,-122.39897100,,,,134.60,sensor-ready,134.60,8.90,sensor-ready,8.90,125.60,sensor-ready,125.60,124.25,sensor-ready,124.25,106.35,sensor-ready,106.35,121.30,sensor-ready,121.30,146.85,sensor-ready,146.85,104.20,sensor-ready,104.20,9.99,calibrated-ready,7.35,8,calibrated-ready,7,10,calibrated-ready,7,,,,,,,4.48,calibration-missing,,4,calibration-missing,,4.47,calibration-missing,,1.94,sensor-ready,1.94,2.09,sensor-ready,2.09,0.02,calibration-missing,,1.79,sensor-ready,1.79,0.93,calibrated-ready,3.65,1,calibrated-ready,4,0.91,calibrated-ready,4.07,0.99,calibrated-ready,3.86,5,calibrated-ready,21,1.87,sensor-ready,1.87,2.03,sensor-ready,2.03,,,,67.97,sensor-ready,67.97,,,,12.53,sensor-ready,12.53,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.78378100,-122.41156100,,,,48.89,sensor-ready,48.89,1.84,sensor-ready,1.84,47.05,sensor-ready,47.05,29.95,sensor-ready,29.95,30.32,sensor-ready,30.32,63.68,sensor-ready,63.68,19.95,sensor-ready,19.95,42.84,sensor-ready,42.84,9.90,calibrated-ready,10.55,8,calibrated-ready,9,10,calibrated-ready,11,,,,,,,5.01,calibration-missing,,5,calibration-missing,,5.45,calibration-missing,,2.86,sensor-ready,2.86,2.99,sensor-ready,2.99,0.72,calibration-missing,,2.67,sensor-ready,2.67,1.71,calibrated-ready,3.99,2,calibrated-ready,4,1.69,calibrated-ready,4.48,1.67,calibrated-ready,4.27,9,calibrated-ready,23,2.80,sensor-ready,2.80,2.92,sensor-ready,2.92,,,,66.24,sensor-ready,66.24,,,,12.75,sensor-ready,12.75,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-03-04T08:00:00.000Z,2025-03-04T09:00:00.000Z,37.72515600,-122.39415600,,,,50.47,sensor-ready,50.47,4.74,sensor-ready,4.74,45.63,sensor-ready,45.63,57.74,sensor-ready,57.74,30.58,sensor-ready,30.58,42.05,sensor-ready,42.05,50.74,sensor-ready,50.74,24.53,sensor-ready,24.53,11.24,calibrated-ready,8.51,10,calibrated-ready,8,11,calibrated-ready,9,,,,,,,1.83,calibration-missing,,2,calibration-missing,,3.43,calibration-missing,,1.59,sensor-ready,1.59,2.55,sensor-ready,2.55,0.01,calibration-missing,,1.50,sensor-ready,1.50,0.97,calibrated-ready,2.97,1,calibrated-ready,3,1.78,calibrated-ready,3.82,1.20,calibrated-ready,3.27,7,calibrated-ready,18,1.55,sensor-ready,1.55,2.49,sensor-ready,2.49,,,,66.35,sensor-ready,66.35,,,,12.74,sensor-ready,12.74,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.79429200,-122.40409800,,,,4.92,sensor-ready,4.92,1.15,sensor-ready,1.15,3.62,sensor-ready,3.62,-0.08,sensor-ready,-0.08,25.15,sensor-ready,25.15,14.69,sensor-ready,14.69,17.38,sensor-ready,17.38,-4.08,sensor-ready,-4.08,8.96,calibrated-ready,7.57,8,calibrated-ready,7,9,calibrated-ready,8,,,,,,,0.96,calibration-missing,,1,calibration-missing,,2.30,calibration-missing,,1.62,sensor-ready,1.62,2.87,sensor-ready,2.87,0.00,calibration-missing,,1.50,sensor-ready,1.50,0.64,calibrated-ready,2.81,1,calibrated-ready,3,1.66,calibrated-ready,3.67,0.91,calibrated-ready,3.08,5,calibrated-ready,17,1.60,sensor-ready,1.60,2.84,sensor-ready,2.84,,,,65.07,sensor-ready,65.07,,,,12.77,sensor-ready,12.77,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.73478700,-122.38956900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,calibrated-ready,6.57,6,calibrated-ready,6,7,calibrated-ready,7,,,,,,,3.76,calibration-missing,,4,calibration-missing,,5.19,calibration-missing,,1.58,sensor-ready,1.58,2.14,sensor-ready,2.14,0.03,calibration-missing,,1.45,sensor-ready,1.45,0.47,calibrated-ready,3.47,0,calibrated-ready,3,0.99,calibrated-ready,4.25,0.56,calibrated-ready,3.77,3,calibrated-ready,21,1.53,sensor-ready,1.53,2.08,sensor-ready,2.08,,,,66.87,sensor-ready,66.87,,,,12.22,sensor-ready,12.22,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.77947000,-122.40792100,,,,21.53,sensor-ready,21.53,1.79,sensor-ready,1.79,19.74,sensor-ready,19.74,13.00,sensor-ready,13.00,5.89,sensor-ready,5.89,25.26,sensor-ready,25.26,23.74,sensor-ready,23.74,24.11,sensor-ready,24.11,8.24,calibrated-ready,6.02,8,calibrated-ready,6,8,calibrated-ready,6,,,,,,,2.24,calibration-missing,,2,calibration-missing,,3.77,calibration-missing,,1.81,sensor-ready,1.81,2.51,sensor-ready,2.51,0.10,calibration-missing,,1.68,sensor-ready,1.68,1.47,calibrated-ready,3.11,1,calibrated-ready,3,2.23,calibrated-ready,3.98,1.74,calibrated-ready,3.50,9,calibrated-ready,19,1.76,sensor-ready,1.76,2.45,sensor-ready,2.45,,,,65.98,sensor-ready,65.98,,,,12.85,sensor-ready,12.85,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.78209800,-122.41532900,,,,52.45,sensor-ready,52.45,5.55,sensor-ready,5.55,46.75,sensor-ready,46.75,46.70,sensor-ready,46.70,49.40,sensor-ready,49.40,59.05,sensor-ready,59.05,55.20,sensor-ready,55.20,85.40,sensor-ready,85.40,9.30,calibrated-ready,9.07,8,calibrated-ready,8,9,calibrated-ready,9,,,,,,,5.77,calibration-missing,,6,calibration-missing,,4.46,calibration-missing,,3.21,sensor-ready,3.21,2.62,sensor-ready,2.62,0.77,calibration-missing,,2.96,sensor-ready,2.96,3.03,calibrated-ready,4.16,3,calibrated-ready,4,2.25,calibrated-ready,4.15,2.55,calibrated-ready,3.88,14,calibrated-ready,21,3.13,sensor-ready,3.13,2.55,sensor-ready,2.55,,,,67.00,sensor-ready,67.00,,,,12.56,sensor-ready,12.56,,,,,,
DFPAI0612,AFQMFLFR,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.79721100,-122.40910900,,,,59.83,sensor-ready,59.83,6.56,sensor-ready,6.56,53.22,sensor-ready,53.22,50.72,sensor-ready,50.72,60.56,sensor-ready,60.56,61.67,sensor-ready,61.67,63.94,sensor-ready,63.94,66.33,sensor-ready,66.33,11.20,calibrated-ready,6.55,10,calibrated-ready,6,11,calibrated-ready,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.97,sensor-ready,65.97,,,,11.77,sensor-ready,11.77,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.72887100,-122.37440100,,,,23.52,sensor-ready,23.52,-0.43,sensor-ready,-0.43,24.00,sensor-ready,24.00,53.14,sensor-ready,53.14,66.62,sensor-ready,66.62,30.81,sensor-ready,30.81,48.95,sensor-ready,48.95,56.19,sensor-ready,56.19,12.19,calibrated-ready,10.93,11,calibrated-ready,9,12,calibrated-ready,11,,,,,,,2.37,calibration-missing,,2,calibration-missing,,3.35,calibration-missing,,1.85,sensor-ready,1.85,2.14,sensor-ready,2.14,0.14,calibration-missing,,1.72,sensor-ready,1.72,1.42,calibrated-ready,3.00,1,calibrated-ready,3,1.86,calibrated-ready,3.66,1.47,calibrated-ready,3.17,8,calibrated-ready,17,1.81,sensor-ready,1.81,2.08,sensor-ready,2.08,,,,69.23,sensor-ready,69.23,,,,11.79,sensor-ready,11.79,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.76955900,-122.40685700,,,,128.80,sensor-ready,128.80,16.25,sensor-ready,16.25,112.50,sensor-ready,112.50,189.85,sensor-ready,189.85,178.80,sensor-ready,178.80,86.40,sensor-ready,86.40,202.60,sensor-ready,202.60,137.60,sensor-ready,137.60,9.36,calibrated-ready,8.37,8,calibrated-ready,8,9,calibrated-ready,8,,,,,,,4.07,calibration-missing,,4,calibration-missing,,5.08,calibration-missing,,1.73,sensor-ready,1.73,2.04,sensor-ready,2.04,0.11,calibration-missing,,1.61,sensor-ready,1.61,0.50,calibrated-ready,3.54,0,calibrated-ready,4,0.90,calibrated-ready,4.17,0.66,calibrated-ready,3.88,3,calibrated-ready,21,1.68,sensor-ready,1.68,1.98,sensor-ready,1.98,,,,67.81,sensor-ready,67.81,,,,12.56,sensor-ready,12.56,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.76610000,-122.39897100,,,,41.10,sensor-ready,41.10,0.70,sensor-ready,0.70,40.40,sensor-ready,40.40,32.90,sensor-ready,32.90,26.70,sensor-ready,26.70,68.85,sensor-ready,68.85,43.85,sensor-ready,43.85,35.85,sensor-ready,35.85,8.63,calibrated-ready,7.25,8,calibrated-ready,7,9,calibrated-ready,7,,,,,,,3.64,calibration-missing,,4,calibration-missing,,4.35,calibration-missing,,1.77,sensor-ready,1.77,2.06,sensor-ready,2.06,0.03,calibration-missing,,1.63,sensor-ready,1.63,0.72,calibrated-ready,3.45,1,calibrated-ready,3,0.86,calibrated-ready,4.02,0.85,calibrated-ready,3.76,4,calibrated-ready,21,1.71,sensor-ready,1.71,1.99,sensor-ready,1.99,,,,66.97,sensor-ready,66.97,,,,12.85,sensor-ready,12.85,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.78378100,-122.41156100,,,,7.30,sensor-ready,7.30,2.35,sensor-ready,2.35,4.85,sensor-ready,4.85,16.95,sensor-ready,16.95,20.30,sensor-ready,20.30,15.50,sensor-ready,15.50,14.15,sensor-ready,14.15,21.05,sensor-ready,21.05,9.06,calibrated-ready,9.76,8,calibrated-ready,8,9,calibrated-ready,10,,,,,,,3.85,calibration-missing,,4,calibration-missing,,5.34,calibration-missing,,2.18,sensor-ready,2.18,2.95,sensor-ready,2.95,0.19,calibration-missing,,2.03,sensor-ready,2.03,0.93,calibrated-ready,3.63,1,calibrated-ready,4,1.63,calibrated-ready,4.43,1.30,calibrated-ready,4.08,7,calibrated-ready,22,2.13,sensor-ready,2.13,2.88,sensor-ready,2.88,,,,65.72,sensor-ready,65.72,,,,12.95,sensor-ready,12.95,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-03-04T09:00:00.000Z,2025-03-04T10:00:00.000Z,37.72515600,-122.39415600,,,,20.05,sensor-ready,20.05,3.80,sensor-ready,3.80,16.10,sensor-ready,16.10,24.65,sensor-ready,24.65,22.55,sensor-ready,22.55,32.00,sensor-ready,32.00,34.50,sensor-ready,34.50,17.90,sensor-ready,17.90,11.16,calibrated-ready,8.35,10,calibrated-ready,8,11,calibrated-ready,8,,,,,,,1.86,calibration-missing,,2,calibration-missing,,3.26,calibration-missing,,1.57,sensor-ready,1.57,2.47,sensor-ready,2.47,0.03,calibration-missing,,1.46,sensor-ready,1.46,1.01,calibrated-ready,2.96,1,calibrated-ready,3,1.70,calibrated-ready,3.76,1.10,calibrated-ready,3.19,6,calibrated-ready,17,1.53,sensor-ready,1.53,2.42,sensor-ready,2.42,,,,66.58,sensor-ready,66.58,,,,12.63,sensor-ready,12.63,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.79429200,-122.40409800,,,,-0.67,sensor-ready,-0.67,4.67,sensor-ready,4.67,-5.67,sensor-ready,-5.67,-26.00,sensor-ready,-26.00,-19.67,sensor-ready,-19.67,-32.33,sensor-ready,-32.33,-15.00,sensor-ready,-15.00,26.00,sensor-ready,26.00,11.40,calibrated-ready,8.61,10,calibrated-ready,8,11,calibrated-ready,9,,,,,,,0.91,calibration-missing,,1,calibration-missing,,2.21,calibration-missing,,1.42,sensor-ready,1.42,2.81,sensor-ready,2.81,0.00,calibration-missing,,1.29,sensor-ready,1.29,0.78,calibrated-ready,2.58,1,calibrated-ready,3,1.61,calibrated-ready,3.62,0.84,calibrated-ready,2.86,4,calibrated-ready,16,1.40,sensor-ready,1.40,2.79,sensor-ready,2.79,,,,69.14,sensor-ready,69.14,,,,11.87,sensor-ready,11.87,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.73478700,-122.38956900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41,calibrated-ready,7.21,8,calibrated-ready,7,8,calibrated-ready,7,,,,,,,3.41,calibration-missing,,3,calibration-missing,,5.07,calibration-missing,,1.41,sensor-ready,1.41,2.11,sensor-ready,2.11,0.00,calibration-missing,,1.31,sensor-ready,1.31,0.31,calibrated-ready,3.30,0,calibrated-ready,3,0.95,calibrated-ready,4.20,0.44,calibrated-ready,3.62,2,calibrated-ready,20,1.37,sensor-ready,1.37,2.05,sensor-ready,2.05,,,,68.23,sensor-ready,68.23,,,,12.14,sensor-ready,12.14,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.77947000,-122.40792100,,,,74.21,sensor-ready,74.21,8.05,sensor-ready,8.05,66.00,sensor-ready,66.00,48.53,sensor-ready,48.53,53.00,sensor-ready,53.00,66.53,sensor-ready,66.53,63.21,sensor-ready,63.21,77.00,sensor-ready,77.00,8.43,calibrated-ready,6.12,8,calibrated-ready,6,8,calibrated-ready,6,,,,,,,3.00,calibration-missing,,3,calibration-missing,,3.65,calibration-missing,,2.41,sensor-ready,2.41,2.47,sensor-ready,2.47,0.45,calibration-missing,,2.26,sensor-ready,2.26,1.99,calibrated-ready,3.38,2,calibrated-ready,3,2.17,calibrated-ready,3.93,1.86,calibrated-ready,3.47,10,calibrated-ready,19,2.37,sensor-ready,2.37,2.41,sensor-ready,2.41,,,,66.28,sensor-ready,66.28,,,,12.98,sensor-ready,12.98,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.78209800,-122.41532900,,,,92.35,sensor-ready,92.35,32.35,sensor-ready,32.35,59.70,sensor-ready,59.70,111.80,sensor-ready,111.80,110.70,sensor-ready,110.70,69.90,sensor-ready,69.90,86.35,sensor-ready,86.35,154.50,sensor-ready,154.50,10.05,calibrated-ready,9.38,9,calibrated-ready,8,10,calibrated-ready,9,,,,,,,7.69,calibration-missing,,8,calibration-missing,,4.51,calibration-missing,,3.96,sensor-ready,3.96,2.67,sensor-ready,2.67,1.25,calibration-missing,,3.62,sensor-ready,3.62,4.24,calibrated-ready,4.72,4,calibrated-ready,5,2.30,calibrated-ready,4.16,3.41,calibrated-ready,4.09,19,calibrated-ready,22,3.86,sensor-ready,3.86,2.60,sensor-ready,2.60,,,,67.32,sensor-ready,67.32,,,,12.77,sensor-ready,12.77,,,,,,
DFPAI0612,AFQMFLFR,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.79721100,-122.40910900,,,,41.75,sensor-ready,41.75,4.30,sensor-ready,4.30,37.30,sensor-ready,37.30,43.10,sensor-ready,43.10,25.40,sensor-ready,25.40,27.55,sensor-ready,27.55,21.10,sensor-ready,21.10,37.70,sensor-ready,37.70,11.25,calibrated-ready,6.31,10,calibrated-ready,6,11,calibrated-ready,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.21,sensor-ready,66.21,,,,12.00,sensor-ready,12.00,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-03-04T10:00:00.000Z,2025-03-04T11:00:00.000Z,37.72887100,-122.37440100,,,,259.80,sensor-ready,259.80,18.10,sensor-ready,18.10,241.35,sensor-ready,241.35,228.25,sensor-ready,228.25,241.65,sensor-ready,241.65,219.95,sensor-ready,219.95,233.20,sensor-ready,233.20,248.95,sensor-ready,248.95,13.80,calibrated-ready,12.99,12,calibrated-ready,11,14,calibrated-ready,13,,,,,,,2.24,calibration-missing,,2,calibration-missing,,3.25,calibration-missing,,2.14,sensor-ready,2.14,2.13,sensor-ready,2.13,0.31,calibration-missing,,2.00,sensor-ready,2.00,1.60,calibrated-ready,2.95,2,calibrated-ready,3,1.83,calibrated-ready,3.62,1.53,calibrated-ready,3.11,8,calibrated-ready,17,2.10,sensor-ready,2.10,2.08,sensor-ready,2.08,,,,70.50,sensor-ready,70.50,,,,11.74,sensor-ready,11.74,,,,,,
