datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.77947000,-122.40792100,,,,376.00,sensor-ready,376.00,165.65,sensor-ready,165.65,209.70,sensor-ready,209.70,619.30,sensor-ready,619.30,580.65,sensor-ready,580.65,450.15,sensor-ready,450.15,596.30,sensor-ready,596.30,765.35,sensor-ready,765.35,6.70,calibrated-ready,5.85,6,calibrated-ready,5,7,calibrated-ready,6,,,,,,,11.25,calibration-missing,,11,calibration-missing,,10.53,calibration-missing,,10.95,sensor-ready,10.95,9.15,sensor-ready,9.15,5.58,calibration-missing,,10.38,sensor-ready,10.38,9.24,calibrated-ready,6.16,9,calibrated-ready,6,7.59,calibrated-ready,6.00,9.39,calibrated-ready,6.05,51,calibrated-ready,33,10.87,sensor-ready,10.87,9.06,sensor-ready,9.06,,,,72.47,sensor-ready,72.47,,,,18.13,sensor-ready,18.13,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.78209800,-122.41532900,,,,131.71,sensor-ready,131.71,4.81,sensor-ready,4.81,126.81,sensor-ready,126.81,100.86,sensor-ready,100.86,130.71,sensor-ready,130.71,110.00,sensor-ready,110.00,153.67,sensor-ready,153.67,184.14,sensor-ready,184.14,7.50,calibrated-ready,8.25,7,calibrated-ready,8,8,calibrated-ready,8,,,,,,,11.36,calibration-missing,,11,calibration-missing,,11.71,calibration-missing,,11.06,sensor-ready,11.06,9.46,sensor-ready,9.46,5.05,calibration-missing,,10.51,sensor-ready,10.51,8.51,calibrated-ready,6.36,9,calibrated-ready,6,7.46,calibrated-ready,6.37,9.03,calibrated-ready,6.34,50,calibrated-ready,35,10.97,sensor-ready,10.97,9.35,sensor-ready,9.35,,,,71.03,sensor-ready,71.03,,,,18.56,sensor-ready,18.56,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.72887100,-122.37440100,,,,184.85,sensor-ready,184.85,5.20,sensor-ready,5.20,179.55,sensor-ready,179.55,119.00,sensor-ready,119.00,109.35,sensor-ready,109.35,199.90,sensor-ready,199.90,166.70,sensor-ready,166.70,137.00,sensor-ready,137.00,10.43,calibrated-ready,10.69,9,calibrated-ready,9,10,calibrated-ready,11,,,,,,,10.78,calibration-missing,,11,calibration-missing,,9.52,calibration-missing,,11.26,sensor-ready,11.26,8.78,sensor-ready,8.78,5.12,calibration-missing,,10.67,sensor-ready,10.67,8.79,calibrated-ready,5.96,9,calibrated-ready,6,6.88,calibrated-ready,5.58,8.30,calibrated-ready,5.62,46,calibrated-ready,31,11.19,sensor-ready,11.19,8.70,sensor-ready,8.70,,,,74.29,sensor-ready,74.29,,,,17.71,sensor-ready,17.71,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.76955900,-122.40685700,,,,218.43,sensor-ready,218.43,16.29,sensor-ready,16.29,202.00,sensor-ready,202.00,192.05,sensor-ready,192.05,171.76,sensor-ready,171.76,155.14,sensor-ready,155.14,186.19,sensor-ready,186.19,287.10,sensor-ready,287.10,8.26,calibrated-ready,8.51,8,calibrated-ready,8,8,calibrated-ready,9,,,,,,,12.33,calibration-missing,,12,calibration-missing,,12.41,calibration-missing,,9.84,sensor-ready,9.84,7.99,sensor-ready,7.99,5.06,calibration-missing,,9.35,sensor-ready,9.35,7.71,calibrated-ready,6.54,8,calibrated-ready,7,5.97,calibrated-ready,6.48,7.61,calibrated-ready,6.45,42,calibrated-ready,36,9.76,sensor-ready,9.76,7.90,sensor-ready,7.90,,,,70.09,sensor-ready,70.09,,,,18.92,sensor-ready,18.92,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.76610000,-122.39897100,,,,494.25,sensor-ready,494.25,0.30,sensor-ready,0.30,493.90,sensor-ready,493.90,346.85,sensor-ready,346.85,360.15,sensor-ready,360.15,377.85,sensor-ready,377.85,431.50,sensor-ready,431.50,502.05,sensor-ready,502.05,7.21,calibrated-ready,6.34,7,calibrated-ready,6,7,calibrated-ready,6,,,,,,,11.22,calibration-missing,,11,calibration-missing,,11.33,calibration-missing,,10.90,sensor-ready,10.90,8.99,sensor-ready,8.99,4.76,calibration-missing,,10.37,sensor-ready,10.37,7.33,calibrated-ready,6.32,7,calibrated-ready,6,5.89,calibrated-ready,6.28,7.36,calibrated-ready,6.24,41,calibrated-ready,34,10.82,sensor-ready,10.82,8.89,sensor-ready,8.89,,,,71.62,sensor-ready,71.62,,,,18.47,sensor-ready,18.47,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.78378100,-122.41156100,,,,267.70,sensor-ready,267.70,2.55,sensor-ready,2.55,265.20,sensor-ready,265.20,-25.70,sensor-ready,-25.70,-68.75,sensor-ready,-68.75,-42.50,sensor-ready,-42.50,-94.00,sensor-ready,-94.00,-2.35,sensor-ready,-2.35,6.57,calibrated-ready,8.29,6,calibrated-ready,8,7,calibrated-ready,8,,,,,,,12.35,calibration-missing,,12,calibration-missing,,12.45,calibration-missing,,12.03,sensor-ready,12.03,10.35,sensor-ready,10.35,5.80,calibration-missing,,11.46,sensor-ready,11.46,8.33,calibrated-ready,6.74,8,calibrated-ready,7,7.15,calibrated-ready,6.74,8.69,calibrated-ready,6.71,48,calibrated-ready,37,11.94,sensor-ready,11.94,10.24,sensor-ready,10.24,,,,71.75,sensor-ready,71.75,,,,18.47,sensor-ready,18.47,,,,,,
DSUSD5545,ATMWFH4K,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.79721100,-122.40910900,,,,216.20,sensor-ready,216.20,12.25,sensor-ready,12.25,203.65,sensor-ready,203.65,175.55,sensor-ready,175.55,156.90,sensor-ready,156.90,192.30,sensor-ready,192.30,152.25,sensor-ready,152.25,197.35,sensor-ready,197.35,5.95,calibrated-ready,9.32,5,calibrated-ready,8,6,calibrated-ready,9,,,,,,,13.67,calibration-missing,,14,calibration-missing,,12.98,calibration-missing,,13.42,sensor-ready,13.42,11.71,sensor-ready,11.71,6.97,calibration-missing,,12.64,sensor-ready,12.64,11.79,calibrated-ready,7.30,12,calibrated-ready,7,10.28,calibrated-ready,7.03,13.11,calibrated-ready,7.57,58,calibrated-ready,42,13.32,sensor-ready,13.32,11.60,sensor-ready,11.60,,,,69.52,sensor-ready,69.52,,,,18.87,sensor-ready,18.87,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,37.72515600,-122.39415600,,,,204.28,sensor-ready,204.28,4.89,sensor-ready,4.89,199.28,sensor-ready,199.28,130.28,sensor-ready,130.28,137.83,sensor-ready,137.83,218.50,sensor-ready,218.50,173.61,sensor-ready,173.61,192.89,sensor-ready,192.89,10.37,calibrated-ready,8.31,9,calibrated-ready,8,10,calibrated-ready,8,,,,,,,9.81,calibration-missing,,10,calibration-missing,,9.46,calibration-missing,,10.84,sensor-ready,10.84,8.84,sensor-ready,8.84,4.64,calibration-missing,,10.34,sensor-ready,10.34,6.87,calibrated-ready,6.02,7,calibrated-ready,6,5.35,calibrated-ready,5.84,6.91,calibrated-ready,5.87,38,calibrated-ready,32,10.77,sensor-ready,10.77,8.77,sensor-ready,8.77,,,,70.97,sensor-ready,70.97,,,,18.70,sensor-ready,18.70,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.79429200,-122.40409800,,,,89.79,sensor-ready,89.79,8.05,sensor-ready,8.05,81.58,sensor-ready,81.58,122.74,sensor-ready,122.74,97.63,sensor-ready,97.63,113.63,sensor-ready,113.63,123.84,sensor-ready,123.84,128.05,sensor-ready,128.05,7.33,calibrated-ready,8.73,7,calibrated-ready,8,7,calibrated-ready,9,,,,,,,11.08,calibration-missing,,11,calibration-missing,,10.08,calibration-missing,,12.73,sensor-ready,12.73,10.96,sensor-ready,10.96,5.60,calibration-missing,,12.04,sensor-ready,12.04,10.00,calibrated-ready,6.59,10,calibrated-ready,7,8.65,calibrated-ready,6.24,10.29,calibrated-ready,6.30,53,calibrated-ready,35,12.68,sensor-ready,12.68,10.91,sensor-ready,10.91,,,,69.68,sensor-ready,69.68,,,,19.07,sensor-ready,19.07,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.73478700,-122.38956900,,,,245.95,sensor-ready,245.95,10.85,sensor-ready,10.85,234.95,sensor-ready,234.95,169.95,sensor-ready,169.95,153.30,sensor-ready,153.30,253.25,sensor-ready,253.25,202.20,sensor-ready,202.20,236.45,sensor-ready,236.45,2.72,calibrated-ready,6.79,2,calibrated-ready,6,3,calibrated-ready,7,,,,,,,10.38,calibration-missing,,10,calibration-missing,,12.79,calibration-missing,,9.43,sensor-ready,9.43,9.73,sensor-ready,9.73,4.23,calibration-missing,,8.97,sensor-ready,8.97,6.31,calibrated-ready,6.11,6,calibrated-ready,6,6.62,calibrated-ready,6.83,7.25,calibrated-ready,6.51,40,calibrated-ready,36,9.36,sensor-ready,9.36,9.63,sensor-ready,9.63,,,,68.84,sensor-ready,68.84,,,,19.25,sensor-ready,19.25,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.77947000,-122.40792100,,,,137.65,sensor-ready,137.65,27.45,sensor-ready,27.45,109.90,sensor-ready,109.90,59.00,sensor-ready,59.00,33.00,sensor-ready,33.00,71.90,sensor-ready,71.90,43.10,sensor-ready,43.10,189.50,sensor-ready,189.50,5.54,calibrated-ready,6.04,5,calibrated-ready,6,6,calibrated-ready,6,,,,,,,9.43,calibration-missing,,9,calibration-missing,,10.50,calibration-missing,,10.17,sensor-ready,10.17,9.16,sensor-ready,9.16,5.01,calibration-missing,,9.68,sensor-ready,9.68,7.98,calibrated-ready,5.82,8,calibrated-ready,6,7.59,calibrated-ready,5.99,8.87,calibrated-ready,6.01,49,calibrated-ready,33,10.11,sensor-ready,10.11,9.07,sensor-ready,9.07,,,,70.08,sensor-ready,70.08,,,,18.98,sensor-ready,18.98,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.78209800,-122.41532900,,,,128.53,sensor-ready,128.53,9.18,sensor-ready,9.18,119.06,sensor-ready,119.06,128.88,sensor-ready,128.88,96.53,sensor-ready,96.53,123.76,sensor-ready,123.76,125.47,sensor-ready,125.47,135.94,sensor-ready,135.94,6.05,calibrated-ready,8.57,6,calibrated-ready,8,6,calibrated-ready,9,,,,,,,10.42,calibration-missing,,10,calibration-missing,,11.64,calibration-missing,,10.58,sensor-ready,10.58,9.45,sensor-ready,9.45,4.59,calibration-missing,,10.07,sensor-ready,10.07,8.00,calibrated-ready,6.29,8,calibrated-ready,6,7.45,calibrated-ready,6.35,8.62,calibrated-ready,6.33,48,calibrated-ready,35,10.50,sensor-ready,10.50,9.34,sensor-ready,9.34,,,,68.10,sensor-ready,68.10,,,,19.51,sensor-ready,19.51,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.72887100,-122.37440100,,,,122.14,sensor-ready,122.14,6.71,sensor-ready,6.71,115.38,sensor-ready,115.38,122.52,sensor-ready,122.52,73.86,sensor-ready,73.86,84.14,sensor-ready,84.14,106.48,sensor-ready,106.48,153.00,sensor-ready,153.00,9.30,calibrated-ready,10.94,8,calibrated-ready,9,9,calibrated-ready,11,,,,,,,8.58,calibration-missing,,9,calibration-missing,,9.51,calibration-missing,,9.48,sensor-ready,9.48,8.79,sensor-ready,8.79,3.99,calibration-missing,,9.00,sensor-ready,9.00,7.07,calibrated-ready,5.42,7,calibrated-ready,5,6.89,calibrated-ready,5.56,7.76,calibrated-ready,5.56,43,calibrated-ready,31,9.42,sensor-ready,9.42,8.71,sensor-ready,8.71,,,,71.47,sensor-ready,71.47,,,,18.64,sensor-ready,18.64,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.76955900,-122.40685700,,,,154.45,sensor-ready,154.45,13.45,sensor-ready,13.45,140.90,sensor-ready,140.90,171.35,sensor-ready,171.35,151.00,sensor-ready,151.00,140.80,sensor-ready,140.80,185.55,sensor-ready,185.55,275.75,sensor-ready,275.75,6.68,calibrated-ready,8.55,6,calibrated-ready,8,7,calibrated-ready,9,,,,,,,10.65,calibration-missing,,11,calibration-missing,,12.35,calibration-missing,,9.01,sensor-ready,9.01,8.01,sensor-ready,8.01,4.69,calibration-missing,,8.60,sensor-ready,8.60,6.63,calibrated-ready,6.23,7,calibrated-ready,6,5.99,calibrated-ready,6.46,7.21,calibrated-ready,6.42,40,calibrated-ready,36,8.95,sensor-ready,8.95,7.92,sensor-ready,7.92,,,,67.12,sensor-ready,67.12,,,,19.86,sensor-ready,19.86,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.76610000,-122.39897100,,,,344.55,sensor-ready,344.55,3.30,sensor-ready,3.30,341.25,sensor-ready,341.25,197.90,sensor-ready,197.90,173.10,sensor-ready,173.10,283.40,sensor-ready,283.40,247.30,sensor-ready,247.30,351.60,sensor-ready,351.60,5.80,calibrated-ready,6.99,5,calibrated-ready,6,6,calibrated-ready,7,,,,,,,9.82,calibration-missing,,10,calibration-missing,,11.24,calibration-missing,,9.98,sensor-ready,9.98,8.99,sensor-ready,8.99,4.16,calibration-missing,,9.52,sensor-ready,9.52,6.38,calibrated-ready,6.09,6,calibrated-ready,6,5.87,calibrated-ready,6.26,6.96,calibrated-ready,6.21,38,calibrated-ready,34,9.91,sensor-ready,9.91,8.89,sensor-ready,8.89,,,,68.40,sensor-ready,68.40,,,,19.48,sensor-ready,19.48,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.78378100,-122.41156100,,,,322.80,sensor-ready,322.80,0.65,sensor-ready,0.65,322.20,sensor-ready,322.20,771.60,sensor-ready,771.60,742.20,sensor-ready,742.20,811.00,sensor-ready,811.00,850.65,sensor-ready,850.65,1039.55,sensor-ready,1039.55,4.64,calibrated-ready,8.18,4,calibrated-ready,8,5,calibrated-ready,8,,,,,,,11.39,calibration-missing,,11,calibration-missing,,12.40,calibration-missing,,11.45,sensor-ready,11.45,10.35,sensor-ready,10.35,5.23,calibration-missing,,10.91,sensor-ready,10.91,7.60,calibrated-ready,6.63,8,calibrated-ready,7,7.14,calibrated-ready,6.73,8.25,calibrated-ready,6.70,46,calibrated-ready,37,11.37,sensor-ready,11.37,10.25,sensor-ready,10.25,,,,69.16,sensor-ready,69.16,,,,19.32,sensor-ready,19.32,,,,,,
DSUSD5545,ATMWFH4K,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.79721100,-122.40910900,,,,202.20,sensor-ready,202.20,9.30,sensor-ready,9.30,192.70,sensor-ready,192.70,158.35,sensor-ready,158.35,117.45,sensor-ready,117.45,238.25,sensor-ready,238.25,72.65,sensor-ready,72.65,276.65,sensor-ready,276.65,3.11,calibrated-ready,8.86,3,calibrated-ready,8,3,calibrated-ready,9,,,,,,,13.95,calibration-missing,,14,calibration-missing,,12.99,calibration-missing,,14.28,sensor-ready,14.28,11.75,sensor-ready,11.75,7.25,calibration-missing,,13.50,sensor-ready,13.50,11.92,calibrated-ready,7.85,12,calibrated-ready,8,10.30,calibrated-ready,7.03,12.56,calibrated-ready,7.66,57,calibrated-ready,42,14.17,sensor-ready,14.17,11.64,sensor-ready,11.64,,,,65.99,sensor-ready,65.99,,,,20.10,sensor-ready,20.10,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,37.72515600,-122.39415600,,,,188.11,sensor-ready,188.11,4.33,sensor-ready,4.33,183.78,sensor-ready,183.78,98.22,sensor-ready,98.22,70.78,sensor-ready,70.78,191.22,sensor-ready,191.22,116.39,sensor-ready,116.39,180.39,sensor-ready,180.39,9.20,calibrated-ready,8.89,8,calibrated-ready,8,9,calibrated-ready,9,,,,,,,8.79,calibration-missing,,9,calibration-missing,,9.40,calibration-missing,,10.14,sensor-ready,10.14,8.86,sensor-ready,8.86,4.15,calibration-missing,,9.71,sensor-ready,9.71,5.97,calibrated-ready,5.85,6,calibrated-ready,6,5.35,calibrated-ready,5.81,6.48,calibrated-ready,5.87,36,calibrated-ready,32,10.08,sensor-ready,10.08,8.78,sensor-ready,8.78,,,,68.61,sensor-ready,68.61,,,,19.47,sensor-ready,19.47,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.79429200,-122.40409800,,,,124.50,sensor-ready,124.50,7.10,sensor-ready,7.10,117.30,sensor-ready,117.30,106.75,sensor-ready,106.75,83.00,sensor-ready,83.00,99.15,sensor-ready,99.15,94.90,sensor-ready,94.90,169.85,sensor-ready,169.85,4.86,calibrated-ready,8.64,4,calibrated-ready,8,5,calibrated-ready,9,,,,,,,10.75,calibration-missing,,11,calibration-missing,,10.02,calibration-missing,,12.87,sensor-ready,12.87,10.93,sensor-ready,10.93,5.65,calibration-missing,,12.21,sensor-ready,12.21,9.71,calibrated-ready,6.86,10,calibrated-ready,7,8.60,calibrated-ready,6.21,10.03,calibrated-ready,6.45,53,calibrated-ready,36,12.82,sensor-ready,12.82,10.87,sensor-ready,10.87,,,,65.97,sensor-ready,65.97,,,,20.10,sensor-ready,20.10,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.73478700,-122.38956900,,,,273.19,sensor-ready,273.19,6.52,sensor-ready,6.52,266.57,sensor-ready,266.57,144.33,sensor-ready,144.33,140.48,sensor-ready,140.48,284.19,sensor-ready,284.19,190.57,sensor-ready,190.57,240.10,sensor-ready,240.10,0.13,calibrated-ready,6.49,0,calibrated-ready,6,0,calibrated-ready,6,,,,,,,8.77,calibration-missing,,9,calibration-missing,,12.64,calibration-missing,,8.66,sensor-ready,8.66,9.68,sensor-ready,9.68,3.57,calibration-missing,,8.26,sensor-ready,8.26,5.40,calibrated-ready,5.86,5,calibrated-ready,6,6.57,calibrated-ready,6.76,6.32,calibrated-ready,6.21,35,calibrated-ready,34,8.59,sensor-ready,8.59,9.58,sensor-ready,9.58,,,,64.74,sensor-ready,64.74,,,,20.37,sensor-ready,20.37,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.77947000,-122.40792100,,,,34.70,sensor-ready,34.70,-95.00,sensor-ready,-95.00,129.60,sensor-ready,129.60,-205.40,sensor-ready,-205.40,-198.80,sensor-ready,-198.80,-22.05,sensor-ready,-22.05,-170.95,sensor-ready,-170.95,-120.20,sensor-ready,-120.20,3.19,calibrated-ready,6.19,3,calibrated-ready,6,3,calibrated-ready,6,,,,,,,8.56,calibration-missing,,9,calibration-missing,,10.38,calibration-missing,,9.65,sensor-ready,9.65,9.12,sensor-ready,9.12,4.49,calibration-missing,,9.19,sensor-ready,9.19,7.27,calibrated-ready,5.86,7,calibrated-ready,6,7.54,calibrated-ready,5.95,8.29,calibrated-ready,5.99,46,calibrated-ready,33,9.59,sensor-ready,9.59,9.03,sensor-ready,9.03,,,,65.57,sensor-ready,65.57,,,,20.31,sensor-ready,20.31,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.78209800,-122.41532900,,,,20.44,sensor-ready,20.44,9.00,sensor-ready,9.00,11.39,sensor-ready,11.39,107.72,sensor-ready,107.72,64.44,sensor-ready,64.44,0.39,sensor-ready,0.39,75.33,sensor-ready,75.33,148.22,sensor-ready,148.22,3.12,calibrated-ready,8.58,3,calibrated-ready,8,3,calibrated-ready,9,,,,,,,9.01,calibration-missing,,9,calibration-missing,,11.47,calibration-missing,,10.03,sensor-ready,10.03,9.42,sensor-ready,9.42,4.18,calibration-missing,,9.57,sensor-ready,9.57,7.09,calibrated-ready,6.22,7,calibrated-ready,6,7.41,calibrated-ready,6.29,8.02,calibrated-ready,6.31,44,calibrated-ready,35,9.96,sensor-ready,9.96,9.31,sensor-ready,9.31,,,,63.09,sensor-ready,63.09,,,,20.99,sensor-ready,20.99,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.72887100,-122.37440100,,,,121.26,sensor-ready,121.26,1.16,sensor-ready,1.16,120.05,sensor-ready,120.05,161.26,sensor-ready,161.26,126.00,sensor-ready,126.00,240.47,sensor-ready,240.47,213.79,sensor-ready,213.79,209.89,sensor-ready,209.89,7.59,calibrated-ready,11.26,7,calibrated-ready,10,8,calibrated-ready,11,,,,,,,8.74,calibration-missing,,9,calibration-missing,,9.48,calibration-missing,,9.96,sensor-ready,9.96,8.82,sensor-ready,8.82,4.08,calibration-missing,,9.47,sensor-ready,9.47,7.35,calibrated-ready,5.85,7,calibrated-ready,6,6.89,calibrated-ready,5.53,7.60,calibrated-ready,5.65,42,calibrated-ready,31,9.89,sensor-ready,9.89,8.73,sensor-ready,8.73,,,,67.04,sensor-ready,67.04,,,,19.78,sensor-ready,19.78,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.76955900,-122.40685700,,,,37.55,sensor-ready,37.55,5.00,sensor-ready,5.00,32.45,sensor-ready,32.45,97.40,sensor-ready,97.40,59.85,sensor-ready,59.85,-33.35,sensor-ready,-33.35,83.25,sensor-ready,83.25,257.95,sensor-ready,257.95,3.42,calibrated-ready,8.35,3,calibrated-ready,8,3,calibrated-ready,8,,,,,,,9.43,calibration-missing,,9,calibration-missing,,12.23,calibration-missing,,8.47,sensor-ready,8.47,7.98,sensor-ready,7.98,4.25,calibration-missing,,8.10,sensor-ready,8.10,6.00,calibrated-ready,6.18,6,calibrated-ready,6,5.96,calibrated-ready,6.43,6.74,calibrated-ready,6.37,37,calibrated-ready,35,8.41,sensor-ready,8.41,7.89,sensor-ready,7.89,,,,61.79,sensor-ready,61.79,,,,21.52,sensor-ready,21.52,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,37.76610000,-122.39897100,,,,-334.95,sensor-ready,-334.95,-3.80,sensor-ready,-3.80,-331.05,sensor-ready,-331.05,-394.10,sensor-ready,-394.10,-497.95,sensor-ready,-497.95,-361.05,sensor-ready,-361.05,-498.90,sensor-ready,-498.90,-395.25,sensor-ready,-395.25,3.16,calibrated-ready,6.66,3,calibrated-ready,6,3,calibrated-ready,7,,,,,,,8.40,calibration-missing,,8,calibration-missing,,11.07,calibration-missing,,9.03,sensor-ready,9.03,8.93,sensor-ready,8.93,3.41,calibration-missing,,8.65,sensor-ready,8.65,5.13,calibrated-ready,5.93,5,calibrated-ready,6,5.79,calibrated-ready,6.21,6.22,calibrated-ready,6.16,34,calibrated-ready,34,8.97,sensor-ready,8.97,8.83,sensor-ready,8.83,,,,63.12,sensor-ready,63.12,,,,20.95,sensor-ready,20.95,,,,,,
