datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.79429200,-122.40409800,,,,80.41,sensor-ready,80.41,12.94,sensor-ready,12.94,67.35,sensor-ready,67.35,109.18,sensor-ready,109.18,68.59,sensor-ready,68.59,72.35,sensor-ready,72.35,81.00,sensor-ready,81.00,154.71,sensor-ready,154.71,9.01,calibrated-ready,9.26,8,calibrated-ready,8,9,calibrated-ready,9,,,,,,,8.49,calibration-missing,,8,calibration-missing,,6.14,calibration-missing,,11.31,sensor-ready,11.31,8.47,sensor-ready,8.47,4.80,calibration-missing,,10.77,sensor-ready,10.77,7.93,calibrated-ready,5.60,8,calibrated-ready,6,5.67,calibrated-ready,4.84,6.64,calibrated-ready,4.88,37,calibrated-ready,27,11.28,sensor-ready,11.28,8.44,sensor-ready,8.44,,,,72.17,sensor-ready,72.17,,,,17.22,sensor-ready,17.22,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.73478700,-122.38956900,,,,173.81,sensor-ready,173.81,1.33,sensor-ready,1.33,172.48,sensor-ready,172.48,125.00,sensor-ready,125.00,123.00,sensor-ready,123.00,183.48,sensor-ready,183.48,167.52,sensor-ready,167.52,177.86,sensor-ready,177.86,3.73,calibrated-ready,6.53,3,calibrated-ready,6,4,calibrated-ready,7,,,,,,,6.97,calibration-missing,,7,calibration-missing,,6.90,calibration-missing,,6.75,sensor-ready,6.75,6.55,sensor-ready,6.55,2.97,calibration-missing,,6.45,sensor-ready,6.45,4.23,calibrated-ready,4.66,4,calibrated-ready,5,4.10,calibrated-ready,4.74,4.82,calibrated-ready,4.95,27,calibrated-ready,27,6.70,sensor-ready,6.70,6.50,sensor-ready,6.50,,,,72.54,sensor-ready,72.54,,,,17.11,sensor-ready,17.11,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.77947000,-122.40792100,,,,101.35,sensor-ready,101.35,80.45,sensor-ready,80.45,20.65,sensor-ready,20.65,-79.45,sensor-ready,-79.45,-60.80,sensor-ready,-60.80,33.00,sensor-ready,33.00,-49.40,sensor-ready,-49.40,-68.20,sensor-ready,-68.20,6.80,calibrated-ready,6.08,6,calibrated-ready,6,7,calibrated-ready,6,,,,,,,6.50,calibration-missing,,6,calibration-missing,,6.15,calibration-missing,,7.50,sensor-ready,7.50,6.96,sensor-ready,6.96,3.59,calibration-missing,,7.16,sensor-ready,7.16,5.87,calibrated-ready,4.56,6,calibrated-ready,5,5.39,calibrated-ready,4.55,5.60,calibrated-ready,4.42,31,calibrated-ready,24,7.46,sensor-ready,7.46,6.91,sensor-ready,6.91,,,,72.48,sensor-ready,72.48,,,,17.05,sensor-ready,17.05,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.78209800,-122.41532900,,,,131.20,sensor-ready,131.20,3.75,sensor-ready,3.75,127.20,sensor-ready,127.20,143.20,sensor-ready,143.20,150.55,sensor-ready,150.55,161.70,sensor-ready,161.70,182.30,sensor-ready,182.30,176.20,sensor-ready,176.20,7.84,calibrated-ready,8.66,7,calibrated-ready,8,8,calibrated-ready,9,,,,,,,6.92,calibration-missing,,7,calibration-missing,,6.33,calibration-missing,,8.31,sensor-ready,8.31,7.30,sensor-ready,7.30,3.60,calibration-missing,,7.94,sensor-ready,7.94,6.10,calibrated-ready,4.90,6,calibrated-ready,5,5.30,calibrated-ready,4.67,5.82,calibrated-ready,4.73,32,calibrated-ready,26,8.26,sensor-ready,8.26,7.24,sensor-ready,7.24,,,,70.92,sensor-ready,70.92,,,,17.50,sensor-ready,17.50,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.72887100,-122.37440100,,,,90.65,sensor-ready,90.65,0.85,sensor-ready,0.85,89.70,sensor-ready,89.70,31.10,sensor-ready,31.10,0.85,sensor-ready,0.85,-3.40,sensor-ready,-3.40,6.30,sensor-ready,6.30,54.20,sensor-ready,54.20,9.93,calibrated-ready,10.64,8,calibrated-ready,9,10,calibrated-ready,11,,,,,,,5.39,calibration-missing,,5,calibration-missing,,5.64,calibration-missing,,6.97,sensor-ready,6.97,6.98,sensor-ready,6.98,2.54,calibration-missing,,6.65,sensor-ready,6.65,4.70,calibrated-ready,4.03,5,calibrated-ready,4,4.87,calibrated-ready,4.16,5.32,calibrated-ready,4.28,29,calibrated-ready,23,6.92,sensor-ready,6.92,6.93,sensor-ready,6.93,,,,76.03,sensor-ready,76.03,,,,16.40,sensor-ready,16.40,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.76955900,-122.40685700,,,,130.55,sensor-ready,130.55,4.35,sensor-ready,4.35,126.10,sensor-ready,126.10,119.30,sensor-ready,119.30,90.80,sensor-ready,90.80,82.25,sensor-ready,82.25,116.05,sensor-ready,116.05,177.60,sensor-ready,177.60,7.71,calibrated-ready,8.58,7,calibrated-ready,8,8,calibrated-ready,9,,,,,,,6.95,calibration-missing,,7,calibration-missing,,7.01,calibration-missing,,6.10,sensor-ready,6.10,5.79,sensor-ready,5.79,2.71,calibration-missing,,5.83,sensor-ready,5.83,4.02,calibrated-ready,4.64,4,calibrated-ready,5,3.95,calibrated-ready,4.70,3.91,calibrated-ready,4.59,22,calibrated-ready,25,6.05,sensor-ready,6.05,5.74,sensor-ready,5.74,,,,71.21,sensor-ready,71.21,,,,17.53,sensor-ready,17.53,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.76610000,-122.39897100,,,,340.10,sensor-ready,340.10,-12.35,sensor-ready,-12.35,352.45,sensor-ready,352.45,221.40,sensor-ready,221.40,200.15,sensor-ready,200.15,260.35,sensor-ready,260.35,224.20,sensor-ready,224.20,291.20,sensor-ready,291.20,7.05,calibrated-ready,6.89,7,calibrated-ready,6,7,calibrated-ready,7,,,,,,,5.71,calibration-missing,,6,calibration-missing,,5.94,calibration-missing,,6.64,sensor-ready,6.64,6.48,sensor-ready,6.48,2.18,calibration-missing,,6.36,sensor-ready,6.36,3.41,calibrated-ready,4.44,3,calibrated-ready,4,3.51,calibrated-ready,4.51,3.50,calibrated-ready,4.52,19,calibrated-ready,25,6.59,sensor-ready,6.59,6.43,sensor-ready,6.43,,,,71.25,sensor-ready,71.25,,,,17.47,sensor-ready,17.47,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.78378100,-122.41156100,,,,-17.10,sensor-ready,-17.10,-59.05,sensor-ready,-59.05,41.80,sensor-ready,41.80,185.45,sensor-ready,185.45,130.55,sensor-ready,130.55,71.20,sensor-ready,71.20,181.65,sensor-ready,181.65,228.65,sensor-ready,228.65,6.91,calibrated-ready,8.55,6,calibrated-ready,8,7,calibrated-ready,9,,,,,,,8.82,calibration-missing,,9,calibration-missing,,7.64,calibration-missing,,9.06,sensor-ready,9.06,7.87,sensor-ready,7.87,4.42,calibration-missing,,8.66,sensor-ready,8.66,6.03,calibrated-ready,5.39,6,calibrated-ready,5,5.01,calibrated-ready,5.09,5.89,calibrated-ready,5.27,32,calibrated-ready,29,9.00,sensor-ready,9.00,7.82,sensor-ready,7.82,,,,72.87,sensor-ready,72.87,,,,17.09,sensor-ready,17.09,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-07-19T17:00:00.000Z,2025-07-19T18:00:00.000Z,37.72515600,-122.39415600,,,,193.68,sensor-ready,193.68,0.00,sensor-ready,0.00,193.68,sensor-ready,193.68,154.32,sensor-ready,154.32,167.58,sensor-ready,167.58,257.00,sensor-ready,257.00,218.63,sensor-ready,218.63,210.89,sensor-ready,210.89,10.37,calibrated-ready,8.05,9,calibrated-ready,8,10,calibrated-ready,8,,,,,,,5.62,calibration-missing,,6,calibration-missing,,5.32,calibration-missing,,7.11,sensor-ready,7.11,6.86,sensor-ready,6.86,2.45,calibration-missing,,6.81,sensor-ready,6.81,3.74,calibrated-ready,4.37,4,calibrated-ready,4,3.74,calibrated-ready,4.37,4.25,calibrated-ready,4.64,23,calibrated-ready,26,7.06,sensor-ready,7.06,6.81,sensor-ready,6.81,,,,72.96,sensor-ready,72.96,,,,17.11,sensor-ready,17.11,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.79429200,-122.40409800,,,,50.25,sensor-ready,50.25,14.70,sensor-ready,14.70,35.45,sensor-ready,35.45,61.45,sensor-ready,61.45,28.35,sensor-ready,28.35,22.40,sensor-ready,22.40,54.65,sensor-ready,54.65,107.40,sensor-ready,107.40,7.71,calibrated-ready,9.13,7,calibrated-ready,8,8,calibrated-ready,9,,,,,,,7.93,calibration-missing,,8,calibration-missing,,6.19,calibration-missing,,10.49,sensor-ready,10.49,8.48,sensor-ready,8.48,4.27,calibration-missing,,10.01,sensor-ready,10.01,7.23,calibrated-ready,5.55,7,calibrated-ready,6,5.71,calibrated-ready,4.84,6.87,calibrated-ready,5.04,38,calibrated-ready,28,10.46,sensor-ready,10.46,8.46,sensor-ready,8.46,,,,69.71,sensor-ready,69.71,,,,18.00,sensor-ready,18.00,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.73478700,-122.38956900,,,,234.25,sensor-ready,234.25,2.10,sensor-ready,2.10,232.10,sensor-ready,232.10,141.55,sensor-ready,141.55,128.30,sensor-ready,128.30,206.15,sensor-ready,206.15,177.50,sensor-ready,177.50,205.90,sensor-ready,205.90,1.83,calibrated-ready,6.51,1,calibrated-ready,6,2,calibrated-ready,7,,,,,,,7.26,calibration-missing,,7,calibration-missing,,7.08,calibration-missing,,7.66,sensor-ready,7.66,6.71,sensor-ready,6.71,3.32,calibration-missing,,7.34,sensor-ready,7.34,4.52,calibrated-ready,5.09,5,calibrated-ready,5,4.25,calibrated-ready,4.79,4.69,calibrated-ready,4.97,26,calibrated-ready,27,7.61,sensor-ready,7.61,6.66,sensor-ready,6.66,,,,69.04,sensor-ready,69.04,,,,17.99,sensor-ready,17.99,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.77947000,-122.40792100,,,,742.65,sensor-ready,742.65,121.90,sensor-ready,121.90,620.45,sensor-ready,620.45,1059.20,sensor-ready,1059.20,983.20,sensor-ready,983.20,807.30,sensor-ready,807.30,994.05,sensor-ready,994.05,1161.10,sensor-ready,1161.10,6.00,calibrated-ready,6.01,6,calibrated-ready,6,6,calibrated-ready,6,,,,,,,6.18,calibration-missing,,6,calibration-missing,,6.23,calibration-missing,,7.42,sensor-ready,7.42,7.01,sensor-ready,7.01,3.50,calibration-missing,,7.11,sensor-ready,7.11,5.53,calibrated-ready,4.61,6,calibrated-ready,5,5.45,calibrated-ready,4.57,5.58,calibrated-ready,4.51,31,calibrated-ready,25,7.37,sensor-ready,7.37,6.96,sensor-ready,6.96,,,,70.62,sensor-ready,70.62,,,,17.60,sensor-ready,17.60,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.78209800,-122.41532900,,,,122.21,sensor-ready,122.21,4.42,sensor-ready,4.42,117.79,sensor-ready,117.79,205.95,sensor-ready,205.95,170.68,sensor-ready,170.68,233.84,sensor-ready,233.84,194.11,sensor-ready,194.11,218.63,sensor-ready,218.63,6.17,calibrated-ready,8.35,6,calibrated-ready,8,6,calibrated-ready,8,,,,,,,5.96,calibration-missing,,6,calibration-missing,,6.39,calibration-missing,,7.74,sensor-ready,7.74,7.31,sensor-ready,7.31,3.04,calibration-missing,,7.44,sensor-ready,7.44,5.11,calibrated-ready,4.79,5,calibrated-ready,5,5.34,calibrated-ready,4.68,5.49,calibrated-ready,4.74,30,calibrated-ready,26,7.69,sensor-ready,7.69,7.26,sensor-ready,7.26,,,,68.12,sensor-ready,68.12,,,,18.35,sensor-ready,18.35,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.72887100,-122.37440100,,,,303.90,sensor-ready,303.90,4.86,sensor-ready,4.86,298.95,sensor-ready,298.95,290.10,sensor-ready,290.10,283.57,sensor-ready,283.57,563.10,sensor-ready,563.10,400.19,sensor-ready,400.19,311.67,sensor-ready,311.67,8.77,calibrated-ready,10.89,8,calibrated-ready,9,9,calibrated-ready,11,,,,,,,5.51,calibration-missing,,6,calibration-missing,,5.81,calibration-missing,,7.41,sensor-ready,7.41,7.13,sensor-ready,7.13,2.68,calibration-missing,,7.07,sensor-ready,7.07,4.97,calibrated-ready,4.35,5,calibrated-ready,4,5.02,calibrated-ready,4.20,5.16,calibrated-ready,4.30,28,calibrated-ready,24,7.37,sensor-ready,7.37,7.08,sensor-ready,7.08,,,,72.25,sensor-ready,72.25,,,,17.26,sensor-ready,17.26,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.76955900,-122.40685700,,,,111.10,sensor-ready,111.10,11.75,sensor-ready,11.75,99.25,sensor-ready,99.25,180.10,sensor-ready,180.10,135.10,sensor-ready,135.10,101.80,sensor-ready,101.80,178.80,sensor-ready,178.80,231.45,sensor-ready,231.45,6.29,calibrated-ready,8.46,6,calibrated-ready,8,6,calibrated-ready,8,,,,,,,6.46,calibration-missing,,6,calibration-missing,,7.09,calibration-missing,,6.07,sensor-ready,6.07,5.84,sensor-ready,5.84,2.70,calibration-missing,,5.83,sensor-ready,5.83,3.72,calibrated-ready,4.72,4,calibrated-ready,5,4.00,calibrated-ready,4.71,3.81,calibrated-ready,4.62,21,calibrated-ready,26,6.02,sensor-ready,6.02,5.79,sensor-ready,5.79,,,,67.88,sensor-ready,67.88,,,,18.56,sensor-ready,18.56,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.76610000,-122.39897100,,,,380.60,sensor-ready,380.60,5.65,sensor-ready,5.65,374.75,sensor-ready,374.75,1099.00,sensor-ready,1099.00,1075.25,sensor-ready,1075.25,1031.10,sensor-ready,1031.10,1203.95,sensor-ready,1203.95,1326.00,sensor-ready,1326.00,5.46,calibrated-ready,6.77,5,calibrated-ready,6,5,calibrated-ready,7,,,,,,,5.37,calibration-missing,,5,calibration-missing,,5.99,calibration-missing,,6.58,sensor-ready,6.58,6.52,sensor-ready,6.52,2.04,calibration-missing,,6.33,sensor-ready,6.33,3.06,calibrated-ready,4.53,3,calibrated-ready,5,3.56,calibrated-ready,4.52,3.28,calibrated-ready,4.52,18,calibrated-ready,25,6.54,sensor-ready,6.54,6.47,sensor-ready,6.47,,,,68.16,sensor-ready,68.16,,,,18.38,sensor-ready,18.38,,,,,,
DSARJ4044,ARC4GYFK,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.78378100,-122.41156100,,,,313.00,sensor-ready,313.00,72.16,sensor-ready,72.16,240.74,sensor-ready,240.74,526.63,sensor-ready,526.63,506.84,sensor-ready,506.84,427.63,sensor-ready,427.63,556.47,sensor-ready,556.47,675.21,sensor-ready,675.21,5.50,calibrated-ready,8.12,5,calibrated-ready,8,6,calibrated-ready,8,,,,,,,7.68,calibration-missing,,8,calibration-missing,,7.70,calibration-missing,,8.62,sensor-ready,8.62,7.89,sensor-ready,7.89,3.84,calibration-missing,,8.27,sensor-ready,8.27,5.28,calibrated-ready,5.21,5,calibrated-ready,5,5.06,calibrated-ready,5.10,5.65,calibrated-ready,5.25,31,calibrated-ready,29,8.58,sensor-ready,8.58,7.84,sensor-ready,7.84,,,,70.74,sensor-ready,70.74,,,,17.69,sensor-ready,17.69,,,,,,
DVCKP7679,AW7V74JH,CLARITY_NODE,hour,2025-07-19T18:00:00.000Z,2025-07-19T19:00:00.000Z,37.72515600,-122.39415600,,,,154.70,sensor-ready,154.70,-1.80,sensor-ready,-1.80,156.60,sensor-ready,156.60,47.65,sensor-ready,47.65,32.90,sensor-ready,32.90,111.35,sensor-ready,111.35,92.70,sensor-ready,92.70,138.05,sensor-ready,138.05,9.30,calibrated-ready,8.87,8,calibrated-ready,8,9,calibrated-ready,9,,,,,,,5.35,calibration-missing,,5,calibration-missing,,5.46,calibration-missing,,7.34,sensor-ready,7.34,6.99,sensor-ready,6.99,2.49,calibration-missing,,7.06,sensor-ready,7.06,3.75,calibrated-ready,4.54,4,calibrated-ready,5,3.83,calibrated-ready,4.41,4.03,calibrated-ready,4.62,22,calibrated-ready,26,7.30,sensor-ready,7.30,6.94,sensor-ready,6.94,,,,69.56,sensor-ready,69.56,,,,17.97,sensor-ready,17.97,,,,,,
DAJXS2653,A3GP6QHN,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.79429200,-122.40409800,,,,20.80,sensor-ready,20.80,10.15,sensor-ready,10.15,10.45,sensor-ready,10.45,42.10,sensor-ready,42.10,-31.55,sensor-ready,-31.55,-22.20,sensor-ready,-22.20,-17.10,sensor-ready,-17.10,133.20,sensor-ready,133.20,4.41,calibrated-ready,8.78,4,calibrated-ready,8,4,calibrated-ready,9,,,,,,,5.22,calibration-missing,,5,calibration-missing,,6.28,calibration-missing,,8.16,sensor-ready,8.16,8.58,sensor-ready,8.58,2.91,calibration-missing,,7.81,sensor-ready,7.81,4.94,calibrated-ready,4.81,5,calibrated-ready,5,5.80,calibrated-ready,4.86,6.07,calibrated-ready,4.99,33,calibrated-ready,27,8.14,sensor-ready,8.14,8.56,sensor-ready,8.56,,,,65.62,sensor-ready,65.62,,,,19.19,sensor-ready,19.19,,,,,,
DBUFQ1648,A9V4VJWX,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.73478700,-122.38956900,,,,445.71,sensor-ready,445.71,0.00,sensor-ready,0.00,445.71,sensor-ready,445.71,222.19,sensor-ready,222.19,204.10,sensor-ready,204.10,508.43,sensor-ready,508.43,322.62,sensor-ready,322.62,297.33,sensor-ready,297.33,-1.45,calibrated-ready,6.29,,calibrated-ready,6,,calibrated-ready,6,,,,,,,4.09,calibration-missing,,4,calibration-missing,,7.16,calibration-missing,,5.21,sensor-ready,5.21,6.79,sensor-ready,6.79,1.50,calibration-missing,,5.05,sensor-ready,5.05,2.24,calibrated-ready,4.21,2,calibrated-ready,4,4.32,calibrated-ready,4.81,3.42,calibrated-ready,4.74,19,calibrated-ready,26,5.18,sensor-ready,5.18,6.74,sensor-ready,6.74,,,,63.80,sensor-ready,63.80,,,,19.40,sensor-ready,19.40,,,,,,
DCDBK0901,A9WY7XJ6,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.77947000,-122.40792100,,,,250.20,sensor-ready,250.20,210.25,sensor-ready,210.25,39.80,sensor-ready,39.80,398.60,sensor-ready,398.60,341.10,sensor-ready,341.10,279.95,sensor-ready,279.95,318.40,sensor-ready,318.40,604.50,sensor-ready,604.50,4.23,calibrated-ready,6.20,4,calibrated-ready,6,4,calibrated-ready,6,,,,,,,4.40,calibration-missing,,4,calibration-missing,,6.35,calibration-missing,,5.91,sensor-ready,5.91,7.12,sensor-ready,7.12,2.39,calibration-missing,,5.69,sensor-ready,5.69,4.00,calibrated-ready,4.19,4,calibrated-ready,4,5.56,calibrated-ready,4.60,4.78,calibrated-ready,4.42,26,calibrated-ready,24,5.87,sensor-ready,5.87,7.07,sensor-ready,7.07,,,,66.88,sensor-ready,66.88,,,,18.71,sensor-ready,18.71,,,,,,
DEVXA9067,ARY9KH49,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.78209800,-122.41532900,,,,172.35,sensor-ready,172.35,4.45,sensor-ready,4.45,167.85,sensor-ready,167.85,152.00,sensor-ready,152.00,127.20,sensor-ready,127.20,203.30,sensor-ready,203.30,211.65,sensor-ready,211.65,193.85,sensor-ready,193.85,4.31,calibrated-ready,9.14,4,calibrated-ready,8,4,calibrated-ready,9,,,,,,,3.77,calibration-missing,,4,calibration-missing,,6.47,calibration-missing,,6.00,sensor-ready,6.00,7.41,sensor-ready,7.41,1.89,calibration-missing,,5.81,sensor-ready,5.81,3.31,calibrated-ready,4.25,3,calibrated-ready,4,5.42,calibrated-ready,4.70,4.38,calibrated-ready,4.61,24,calibrated-ready,26,5.96,sensor-ready,5.96,7.36,sensor-ready,7.36,,,,63.30,sensor-ready,63.30,,,,19.78,sensor-ready,19.78,,,,,,
DGVIU8498,AGXKW9H6,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.72887100,-122.37440100,,,,-297.35,sensor-ready,-297.35,-0.55,sensor-ready,-0.55,-296.75,sensor-ready,-296.75,-315.90,sensor-ready,-315.90,-399.45,sensor-ready,-399.45,-808.70,sensor-ready,-808.70,-459.00,sensor-ready,-459.00,-235.10,sensor-ready,-235.10,6.92,calibrated-ready,11.50,6,calibrated-ready,10,7,calibrated-ready,12,,,,,,,2.92,calibration-missing,,3,calibration-missing,,5.87,calibration-missing,,5.40,sensor-ready,5.40,7.21,sensor-ready,7.21,1.35,calibration-missing,,5.22,sensor-ready,5.22,2.70,calibrated-ready,3.80,3,calibrated-ready,4,5.08,calibrated-ready,4.22,3.90,calibrated-ready,4.15,22,calibrated-ready,23,5.36,sensor-ready,5.36,7.16,sensor-ready,7.16,,,,66.14,sensor-ready,66.14,,,,18.89,sensor-ready,18.89,,,,,,
DNHZP3586,ACG3QXTF,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.76955900,-122.40685700,,,,96.20,sensor-ready,96.20,1.55,sensor-ready,1.55,94.65,sensor-ready,94.65,80.25,sensor-ready,80.25,56.35,sensor-ready,56.35,43.20,sensor-ready,43.20,65.80,sensor-ready,65.80,188.55,sensor-ready,188.55,4.27,calibrated-ready,8.83,4,calibrated-ready,8,4,calibrated-ready,9,,,,,,,4.62,calibration-missing,,5,calibration-missing,,7.17,calibration-missing,,4.80,sensor-ready,4.80,5.94,sensor-ready,5.94,1.87,calibration-missing,,4.66,sensor-ready,4.66,2.35,calibrated-ready,4.30,2,calibrated-ready,4,4.07,calibrated-ready,4.73,3.08,calibrated-ready,4.53,17,calibrated-ready,25,4.76,sensor-ready,4.76,5.89,sensor-ready,5.89,,,,63.24,sensor-ready,63.24,,,,19.91,sensor-ready,19.91,,,,,,
DPANQ2934,APQ6QPGM,CLARITY_NODE,hour,2025-07-19T19:00:00.000Z,2025-07-19T20:00:00.000Z,37.76610000,-122.39897100,,,,556.85,sensor-ready,556.85,-37.35,sensor-ready,-37.35,594.00,sensor-ready,594.00,1027.40,sensor-ready,1027.40,982.80,sensor-ready,982.80,1027.75,sensor-ready,1027.75,1149.55,sensor-ready,1149.55,1339.85,sensor-ready,1339.85,2.92,calibrated-ready,6.90,2,calibrated-ready,6,3,calibrated-ready,7,,,,,,,3.43,calibration-missing,,3,calibration-missing,,6.05,calibration-missing,,5.03,sensor-ready,5.03,6.61,sensor-ready,6.61,1.00,calibration-missing,,4.89,sensor-ready,4.89,1.50,calibrated-ready,4.08,2,calibrated-ready,4,3.61,calibrated-ready,4.54,2.39,calibrated-ready,4.40,13,calibrated-ready,24,4.99,sensor-ready,4.99,6.56,sensor-ready,6.56,,,,62.41,sensor-ready,62.41,,,,20.13,sensor-ready,20.13,,,,,,
